库名,表名,路径,du B（不准确）,du TB,使用者,业务线,目录属主,目录属组,文件数量,分区格式,保留周期（天）,已配置TTL
indigo_mediate_tb,indigo_huangxiaoyi_offline_push_get_config_day,/data/hive/indigo_mediate_tb.db/indigo_huangxiaoyi_offline_push_get_config_day,423864948,0,huangxiaoyi,imo,huangxiaoyi,hdfs,,,,
indigo_mediate_tb,indigo_zoutianyu_premium_conversion_daily,/data/hive/indigo_mediate_tb.db/indigo_zoutianyu_premium_conversion_daily,208076997,0,zoutianyu,imo,zoutianyu,hdfs,,,,
indigo_mediate_tb,indigo_yunying_channel_version_uid_days,/data/hive/indigo_mediate_tb.db/indigo_yunying_channel_version_uid_days,-409702282,0.015,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,imo_story_back_into_feed_uv_pv_guide,/data/hive/indigo_mediate_tb.db/imo_story_back_into_feed_uv_pv_guide,39219,0,yangzehui,imo,yangzehui,hdfs,,,,
indigo_mediate_tb,imo_story_back_into_feed_uv_pv_total,/data/hive/indigo_mediate_tb.db/imo_story_back_into_feed_uv_pv_total,2128956,0,yangzehui,imo,yangzehui,hdfs,,,,
indigo_mediate_tb,imo_story_back_into_feed_uv_pv_result,/data/hive/indigo_mediate_tb.db/imo_story_back_into_feed_uv_pv_result,3263079,0,yangzehui,imo,yangzehui,hdfs,,,,
indigo_mediate_tb,indigo_yunying_channel_total_uid_days,/data/hive/indigo_mediate_tb.db/indigo_yunying_channel_total_uid_days,-538575412,0.039,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_limingjun_sdl_feed_entry_abtest_day1,/data/hive/indigo_mediate_tb.db/indigo_limingjun_sdl_feed_entry_abtest_day1,31035012,0,limingjun,imo,limingjun,hdfs,,,,
indigo_mediate_tb,query_sparksql_2861612,/user/limenglan/runewyear1231,,,limenglan,imo,,,,,,
indigo_mediate_tb,temp_limenglan_ru_newyear_1231,/user/limenglan/ru_newyear_1231,,,limenglan,imo,,,,,,
indigo_mediate_tb,temp_limenglan_ar_newyear_1231,/user/limenglan/ar_newyear_1231,,,limenglan,imo,,,,,,
indigo_mediate_tb,recharge_imo_out_uid_20191230,/data/hive/indigo_mediate_tb.db/recharge_imo_out_uid_20191230,10450335,0,panquanhai,imo,panquanhai,hdfs,,,,
indigo_mediate_tb,indigo_heshuting_add_buddy_day,/data/hive/indigo_mediate_tb.db/indigo_heshuting_add_buddy_day,1723167,0,heshuting,imo,heshuting,hdfs,,,,
indigo_mediate_tb,query_sparksql_2861615,/user/limenglan/arnewyear1231,,,limenglan,imo,,,,,,
indigo_mediate_tb,wf_zhangxin8_biggroup_chatroom_staytime_spread_day,/data/hive/indigo_mediate_tb.db/wf_zhangxin8_biggroup_chatroom_staytime_spread_day,214620,0,zhangxin8,imo,zhangxin8,hdfs,,,,
indigo_mediate_tb,temp_lrk_20191231_pk_channel_uid,/data/hive/indigo_mediate_tb.db/temp_lrk_20191231_pk_channel_uid,82569,0,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_yunying_local_notify_user,/data/hive/indigo_mediate_tb.db/indigo_yunying_local_notify_user,,,liuruokai,imo,,,,,,
indigo_mediate_tb,indigo_yunying_local_notify_user_2,/data/hive/indigo_mediate_tb.db/indigo_yunying_local_notify_user_2,1700417448,0.06,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_heshuting_block_buddy_day,/data/hive/indigo_mediate_tb.db/indigo_heshuting_block_buddy_day,722064,0,heshuting,imo,heshuting,hdfs,,,,
indigo_mediate_tb,indigo_huangxiaoyi_zimeiti_channel_by_country,/data/hive/indigo_mediate_tb.db/indigo_huangxiaoyi_zimeiti_channel_by_country,255678,0,huangxiaoyi,imo,huangxiaoyi,hdfs,,,,
indigo_mediate_tb,indigo_yunying_token_upload_test,/data/hive/indigo_mediate_tb.db/indigo_yunying_token_upload_test,-1219138560,1.893,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_zhuangxiaoyi_explore_new_click_day,/data/hive/indigo_mediate_tb.db/indigo_zhuangxiaoyi_explore_new_click_day,382073526,0,zhuangxiaoyi,imo,zhuangxiaoyi,hdfs,,,,
indigo_mediate_tb,indigo_limingjun_feed_entry_accum1,/data/hive/indigo_mediate_tb.db/indigo_limingjun_feed_entry_accum1,-1542590336,3.87,limingjun,imo,limingjun,hdfs,,,,
indigo_mediate_tb,temp_zhangxin8_livechat_whitelist,/user/zhangxin8/data/livechat_shortid,,,zhangxin8,imo,,,,,,
indigo_mediate_tb,indigo_limingjun_feed_photo_selector_day,/data/hive/indigo_mediate_tb.db/indigo_limingjun_feed_photo_selector_day,200292768,0,limingjun,imo,limingjun,hdfs,,,,
indigo_mediate_tb,indigo_limingjun_feed_photo_selector_accum,/data/hive/indigo_mediate_tb.db/indigo_limingjun_feed_photo_selector_accum,-1535704789,0.014,limingjun,imo,limingjun,hdfs,,,,
indigo_mediate_tb,indigo_limingjun_feed_ad_tmp,/data/hive/indigo_mediate_tb.db/indigo_limingjun_feed_ad_tmp,505716653,0.004,limingjun,imo,limingjun,hdfs,,,,
indigo_mediate_tb,indigo_im_trace_text_send_error_info,/data/hive/indigo_mediate_tb.db/indigo_im_trace_text_send_error_info,107613120,0,zhuhongyi,imo,zhuhongyi,hdfs,,,,
indigo_mediate_tb,indigo_world_uid_vv_day,/data/hive/indigo_mediate_tb.db/indigo_world_uid_vv_day,-1096529664,1.011,wangyunfei1,imo,wangyunfei1,hdfs,,,,
indigo_mediate_tb,indigo_world_detail_vv_day_just_country,/data/hive/indigo_mediate_tb.db/indigo_world_detail_vv_day_just_country,1646575688,0.017,wangyunfei,imo,wangyunfei,hdfs,,,,
indigo_mediate_tb,indigo_heshuting_story_view_day,/data/hive/indigo_mediate_tb.db/indigo_heshuting_story_view_day,1716896739,0.002,heshuting,imo,heshuting,hdfs,,,,
indigo_mediate_tb,indigo_im_trace_recv_msg_error_info,/data/hive/indigo_mediate_tb.db/indigo_im_trace_recv_msg_error_info,147202623,0,zhuhongyi,imo,zhuhongyi,hdfs,,,,
indigo_mediate_tb,indigo_yunying_new_remain_rate,/data/hive/indigo_mediate_tb.db/indigo_yunying_new_remain_rate,138812976,0,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_huangxiaoyi_official_uid_second,/data/hive/indigo_mediate_tb.db/indigo_huangxiaoyi_official_uid_second,675691080,0.001,huangxiaoyi,imo,huangxiaoyi,hdfs,,,,
indigo_mediate_tb,indigo_huangxiaoyi_official_uid_second_median_table,/data/hive/indigo_mediate_tb.db/indigo_huangxiaoyi_official_uid_second_median_table,-1292201280,0.214,huangxiaoyi,imo,huangxiaoyi,hdfs,,,,
indigo_mediate_tb,indigo_im_trace_media_msg_send_error_info_v2,/data/hive/indigo_mediate_tb.db/indigo_im_trace_media_msg_send_error_info_v2,918777,0,zhuhongyi,imo,zhuhongyi,hdfs,,,,
indigo_mediate_tb,indigo_mawenying_nearby_summary,/data/hive/indigo_mediate_tb.db/indigo_mawenying_nearby_summary,2617305,0,mawenying,imo,mawenying,hdfs,,,,
indigo_mediate_tb,indigo_im_trace_text_send_flow,/data/hive/indigo_mediate_tb.db/indigo_im_trace_text_send_flow,152693733,0,zhuhongyi,imo,zhuhongyi,hdfs,,,,
indigo_mediate_tb,indigo_world_wyf_uid_first_login_day,/data/hive/indigo_mediate_tb.db/indigo_world_wyf_uid_first_login_day,-1695683072,0.514,wangyunfei1,imo,wangyunfei1,hdfs,,,,
indigo_mediate_tb,indigo_world_wyf_uid_first_login_info,/data/hive/indigo_mediate_tb.db/indigo_world_wyf_uid_first_login_info,-1875160344,0.033,wangyunfei1,imo,wangyunfei1,hdfs,,,,
indigo_mediate_tb,indigo_world_wyf_uid_last_login_info,/data/hive/indigo_mediate_tb.db/indigo_world_wyf_uid_last_login_info,1627729193,0.076,wangyunfei1,imo,wangyunfei1,hdfs,,,,
indigo_mediate_tb,indigo_im_trace_media_msg_send_flow,/data/hive/indigo_mediate_tb.db/indigo_im_trace_media_msg_send_flow,336828408,0,zhuhongyi,imo,zhuhongyi,hdfs,,,,
indigo_mediate_tb,indigo_im_trace_recv_msg_flow,/data/hive/indigo_mediate_tb.db/indigo_im_trace_recv_msg_flow,182778843,0,zhuhongyi,imo,zhuhongyi,hdfs,,,,
indigo_mediate_tb,indigo_yunying_offline_wol_day_mirror,/data/hive/indigo_mediate_tb.db/indigo_yunying_offline_wol_day_mirror,930055296,0.485,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_mawenying_nearby_access_record,/data/hive/indigo_mediate_tb.db/indigo_mawenying_nearby_access_record,534289459,0.008,mawenying,imo,mawenying,hdfs,,,,
indigo_mediate_tb,indigo_mawenying_nearby_access_record_for_robot,/data/hive/indigo_mediate_tb.db/indigo_mawenying_nearby_access_record_for_robot,25425,0,mawenying,imo,mawenying,hdfs,,,,
indigo_mediate_tb,query_sparksql_2894920,/user/huangxiaoyi/tmpuid,,,huangxiaoyi,imo,,,,,,
indigo_mediate_tb,indigo_mawenying_nearby_sever_push,/data/hive/indigo_mediate_tb.db/indigo_mawenying_nearby_sever_push,9122952,0,mawenying,imo,mawenying,hdfs,,,,
indigo_mediate_tb,imo_feed_abtest_client_info,/data/hive/indigo_mediate_tb.db/imo_feed_abtest_client_info,-757756160,14.003,zhangyangjiang,imo,zhangyangjiang,hdfs,,day=yyyy-mm-dd,92,done
indigo_mediate_tb,indigo_panquanhai_diaoyan_in_0106,/user/panquanhai/diaoyan/in,,,panquanhai,imo,,,,,,
indigo_mediate_tb,indigo_panquanhai_diaoyan_sa_0106,/user/panquanhai/diaoyan/sa,,,panquanhai,imo,,,,,,
indigo_mediate_tb,indigo_panquanhai_diaoyan_bd_0106,/user/panquanhai/diaoyan/bd,,,panquanhai,imo,,,,,,
indigo_mediate_tb,indigo_zoutianyu_ad_stable_endcall_optimize_daily,/data/hive/indigo_mediate_tb.db/indigo_zoutianyu_ad_stable_endcall_optimize_daily,32736,0,zoutianyu,imo,zoutianyu,hdfs,,,,
indigo_mediate_tb,indigo_zhuangxiaoyi_feed_retention_abflag0,/data/hive/indigo_mediate_tb.db/indigo_zhuangxiaoyi_feed_retention_abflag0,-1761986176,0.119,zhuangxiaoyi,imo,zhuangxiaoyi,hdfs,,,,
indigo_mediate_tb,imo_subscription_push_oujiaying_report,/data/hive/indigo_mediate_tb.db/imo_subscription_push_oujiaying_report,133926411,0,oujiaying,imo,oujiaying,hdfs,,,,
indigo_mediate_tb,imo_subscription_subscriber_oujiaying_report,/data/hive/indigo_mediate_tb.db/imo_subscription_subscriber_oujiaying_report,650278371,0.001,oujiaying,imo,oujiaying,hdfs,,,,
indigo_mediate_tb,imo_subscription_enter_type_oujiaying_report,/data/hive/indigo_mediate_tb.db/imo_subscription_enter_type_oujiaying_report,1001569002,0.001,oujiaying,imo,oujiaying,hdfs,,,,
indigo_mediate_tb,imo_subscription_subscriber_active_oujiaying_report,/data/hive/indigo_mediate_tb.db/imo_subscription_subscriber_active_oujiaying_report,-2136862795,0.002,oujiaying,imo,oujiaying,hdfs,,,,
indigo_mediate_tb,indigo_limingjun_feed_ad_click_tmp,/data/hive/indigo_mediate_tb.db/indigo_limingjun_feed_ad_click_tmp,182905674,0,limingjun,imo,limingjun,hdfs,,,,
indigo_mediate_tb,indigo_im_trace_send_media_msg_error_info,/data/hive/indigo_mediate_tb.db/indigo_im_trace_send_media_msg_error_info,226729203,0,zhuhongyi,imo,zhuhongyi,hdfs,,,,
indigo_mediate_tb,indigo_yunying_close_rate_offline,/data/hive/indigo_mediate_tb.db/indigo_yunying_close_rate_offline,19138200,0,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_zhuangxiaoyi_feed_retention_abflag1,/data/hive/indigo_mediate_tb.db/indigo_zhuangxiaoyi_feed_retention_abflag1,-1774426674,0.057,zhuangxiaoyi,imo,zhuangxiaoyi,hdfs,,day=yyyy-mm-dd,92,done
indigo_mediate_tb,imo_subscription_subscriber_remain_oujiaying_report,/data/hive/indigo_mediate_tb.db/imo_subscription_subscriber_remain_oujiaying_report,1534827351,0.001,oujiaying,imo,oujiaying,hdfs,,,,
indigo_mediate_tb,indigo_yunying_no_push_ab_day,/data/hive/indigo_mediate_tb.db/indigo_yunying_no_push_ab_day,-166133504,1.656,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_huangxiaoyi_channel_diaoyan_temp,/data/hive/indigo_mediate_tb.db/indigo_huangxiaoyi_channel_diaoyan_temp,284775207,0,huangxiaoyi,imo,huangxiaoyi,hdfs,,,,
indigo_mediate_tb,indigo_yunying_close_rate_float,/data/hive/indigo_mediate_tb.db/indigo_yunying_close_rate_float,24436422,0,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_zhuangxiaoyi_feed_retention_abflag_report,/data/hive/indigo_mediate_tb.db/indigo_zhuangxiaoyi_feed_retention_abflag_report,1161009193,0.009,zhuangxiaoyi,imo,zhuangxiaoyi,hdfs,,day=yyyy-mm-dd,92,done
indigo_mediate_tb,query_sparksql_2906651,/user/huangxiaoyi/tempuid,,,huangxiaoyi,imo,,,,,,
indigo_mediate_tb,indigo_panquanhai_imo_out_buy_uids,/data/hive/indigo_mediate_tb.db/indigo_panquanhai_imo_out_buy_uids,99206241,0,panquanhai,imo,panquanhai,hdfs,,,,
indigo_mediate_tb,indigo_panquanhai_imo_out_buy_uid_actions,/data/hive/indigo_mediate_tb.db/indigo_panquanhai_imo_out_buy_uid_actions,155377821,0,panquanhai,imo,panquanhai,hdfs,,,,
indigo_mediate_tb,indigo_feed_abtest_action_stat_day,/data/hive/indigo_mediate_tb.db/indigo_feed_abtest_action_stat_day,2106813410,0.006,zhangyangjiang,imo,zhangyangjiang,hdfs,,day=yyyy-mm-dd,31,done
indigo_mediate_tb,wf_zhangxin8_biggroup_chatroom_gidact_day,/data/hive/indigo_mediate_tb.db/wf_zhangxin8_biggroup_chatroom_gidact_day,1806805487,0.006,zhangxin8,imo,zhangxin8,hdfs,,,,
indigo_mediate_tb,indigo_feed_abtest_action_stat,/data/hive/indigo_mediate_tb.db/indigo_feed_abtest_action_stat,891656753,0.005,zhangyangjiang,imo,zhangyangjiang,hdfs,,day=yyyy-mm-dd,31,done
indigo_mediate_tb,indigo_world_wyf_uid_login_times_day_orc,/data/hive/indigo_mediate_tb.db/indigo_world_wyf_uid_login_times_day_orc,-176304448,0.441,wangyunfei1,imo,wangyunfei1,hdfs,,,,
indigo_mediate_tb,imo_pray_subscription_card_oujiaying_report,/data/hive/indigo_mediate_tb.db/imo_pray_subscription_card_oujiaying_report,22218042,0,oujiaying,imo,oujiaying,hdfs,,,,
indigo_mediate_tb,imo_pray_subscription_push_oujiaying_report,/data/hive/indigo_mediate_tb.db/imo_pray_subscription_push_oujiaying_report,12844284,0,oujiaying,imo,oujiaying,hdfs,,,,
indigo_mediate_tb,imo_pray_subscription_daka_success_times_oujiaying_report,/data/hive/indigo_mediate_tb.db/imo_pray_subscription_daka_success_times_oujiaying_report,52149546,0,oujiaying,imo,oujiaying,hdfs,,,,
indigo_mediate_tb,indigo_limingjun_feed_to_likee_tmp,/data/hive/indigo_mediate_tb.db/indigo_limingjun_feed_to_likee_tmp,798834,0,limingjun,imo,limingjun,hdfs,,,,
indigo_mediate_tb,indigo_zxy_tmp_worldfeed_uid_vv_day,/data/hive/indigo_mediate_tb.db/indigo_zxy_tmp_worldfeed_uid_vv_day,108458187,0,songmuzi1,imo,zhuangxiaoyi,hdfs,,,,
indigo_mediate_tb,indigo_zxy_tmp_feed_uid_vv_day,/data/hive/indigo_mediate_tb.db/indigo_zxy_tmp_feed_uid_vv_day,-774384706,0.062,songmuzi1,imo,zhuangxiaoyi,hdfs,,,,
indigo_mediate_tb,imo_pray_subscription_sign_day_oujiaying_report,/data/hive/indigo_mediate_tb.db/imo_pray_subscription_sign_day_oujiaying_report,58081209,0,oujiaying,imo,oujiaying,hdfs,,,,
indigo_mediate_tb,indigo_feed_abtest_retention_report_dispatched,/data/hive/indigo_mediate_tb.db/indigo_feed_abtest_retention_report_dispatched,-1637364544,0.002,zhuangxiaoyi,imo,zhuangxiaoyi,hdfs,,day=yyyy-mm-dd,92,done
indigo_mediate_tb,indigo_yunying_country_call_lang,/data/hive/indigo_mediate_tb.db/indigo_yunying_country_call_lang,,,liuruokai,imo,,,,,,
indigo_mediate_tb,indigo_yunying_country_call_lang_day,/data/hive/indigo_mediate_tb.db/indigo_yunying_country_call_lang_day,-1568056640,0.35,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_mawenying_nearby_overview,/data/hive/indigo_mediate_tb.db/indigo_mawenying_nearby_overview,258977139,0,mawenying,imo,mawenying,hdfs,,,,
indigo_mediate_tb,imo_subscription_subscriber_remain_7,/data/hive/indigo_mediate_tb.db/imo_subscription_subscriber_remain_7,144240108,0,oujiaying,imo,oujiaying,hdfs,,,,
indigo_mediate_tb,imo_subscription_subscriber_remain_3,/data/hive/indigo_mediate_tb.db/imo_subscription_subscriber_remain_3,150028719,0,oujiaying,imo,oujiaying,hdfs,,,,
indigo_mediate_tb,imo_subscription_subscriber_remain_1,/data/hive/indigo_mediate_tb.db/imo_subscription_subscriber_remain_1,152661879,0,oujiaying,imo,oujiaying,hdfs,,,,
indigo_mediate_tb,ws_resource_data_total_penny_0101,/data/hive/indigo_mediate_tb.db/ws_resource_data_total_penny_0101,2236065,0,yuanyang,imo,yuanyang,hdfs,,,,
indigo_mediate_tb,indigo_zxy_tmp_story_uid_vv_day,/data/hive/indigo_mediate_tb.db/indigo_zxy_tmp_story_uid_vv_day,1953643049,0.017,songmuzi1,imo,zhuangxiaoyi,hdfs,,,,
indigo_mediate_tb,indigo_panquanhai_tiaoyan_imoout,/user/panquanhai/diaoyan/imoout,,,panquanhai,imo,,,,,,
indigo_mediate_tb,indigo_panquanhai_tiaoyan_imoout_sa,/user/panquanhai/tiaoyan/imoout_sa,,,panquanhai,imo,,,,,,
indigo_mediate_tb,indigo_panquanhai_tiaoyan_sa,/user/panquanhai/diaoyan/sa,,,panquanhai,imo,,,,,,
indigo_mediate_tb,indigo_panquanhai_tiaoyan_in,/user/panquanhai/diaoyan/in,,,panquanhai,imo,,,,,,
indigo_mediate_tb,indigo_panquanhai_tiaoyan_bd,/user/panquanhai/diaoyan/bd,,,panquanhai,imo,,,,,,
indigo_mediate_tb,indigo_limingjun_likee_second_day_tmp,/data/hive/indigo_mediate_tb.db/indigo_limingjun_likee_second_day_tmp,314172,0,limingjun,imo,limingjun,hdfs,,,,
indigo_mediate_tb,indigo_yunying_praychannel_all,/data/hive/indigo_mediate_tb.db/indigo_yunying_praychannel_all,705716979,0.001,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_yunying_pray_channel_add,/data/hive/indigo_mediate_tb.db/indigo_yunying_pray_channel_add,770633673,0.001,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_yunying_broadcast_pray_channel_add,/data/hive/indigo_mediate_tb.db/indigo_yunying_broadcast_pray_channel_add,-1179292640,0.007,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_yunying_pray_channel_add_2,/data/hive/indigo_mediate_tb.db/indigo_yunying_pray_channel_add_2,-1721381998,0.037,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_panquanhai_imo_out_buy_uids_call,/data/hive/indigo_mediate_tb.db/indigo_panquanhai_imo_out_buy_uids_call,107926878,0,panquanhai,imo,panquanhai,hdfs,,,,
indigo_mediate_tb,indigo_panquanhai_imo_out_call_week_retention,/data/hive/indigo_mediate_tb.db/indigo_panquanhai_imo_out_call_week_retention,207636,0,panquanhai,imo,panquanhai,hdfs,,,,
indigo_mediate_tb,indigo_panqunhai_actvie_cnt_tmp20200112,/data/hive/indigo_mediate_tb.db/indigo_panqunhai_actvie_cnt_tmp20200112,5979,0,panquanhai,imo,panquanhai,hdfs,,,,
indigo_mediate_tb,indigo_huangxiaoyi_tmp20200112,/data/hive/indigo_mediate_tb.db/indigo_huangxiaoyi_tmp20200112,10185,0,huangxiaoyi,imo,huangxiaoyi,hdfs,,,,
indigo_mediate_tb,wf_zhangxin8_biggroup_space_groupid_day,/data/hive/indigo_mediate_tb.db/wf_zhangxin8_biggroup_space_groupid_day,-1827803109,0.01,zhangxin8,imo,zhangxin8,hdfs,,,,
indigo_mediate_tb,indigo_lsf_official_chat_service_wakeup_detail,/data/hive/indigo_mediate_tb.db/indigo_lsf_official_chat_service_wakeup_detail,50992746,0,luoshifa,imo,luoshifa,hdfs,,,,
indigo_mediate_tb,indigo_panquanhai_imo_out_call_module,/data/hive/indigo_mediate_tb.db/indigo_panquanhai_imo_out_call_module,150593232,0,panquanhai,imo,panquanhai,hdfs,,,,
indigo_mediate_tb,indigo_mawenying_nearby_retention,/data/hive/indigo_mediate_tb.db/indigo_mawenying_nearby_retention,25146390,0,mawenying,imo,mawenying,hdfs,,,,
indigo_mediate_tb,indigo_mawenying_nearby_retention_result,/data/hive/indigo_mediate_tb.db/indigo_mawenying_nearby_retention_result,676836030,0.001,mawenying,imo,mawenying,hdfs,,,,
indigo_mediate_tb,indigo_panquanhai_imo_out_call_country,/data/hive/indigo_mediate_tb.db/indigo_panquanhai_imo_out_call_country,9082602,0,panquanhai,imo,panquanhai,hdfs,,,,
indigo_mediate_tb,indigo_panquanhai_imo_out_call_error_code,/data/hive/indigo_mediate_tb.db/indigo_panquanhai_imo_out_call_error_code,84267663,0,panquanhai,imo,panquanhai,hdfs,,,,
indigo_mediate_tb,indigo_feed_abtest_retention_report_passive,/data/hive/indigo_mediate_tb.db/indigo_feed_abtest_retention_report_passive,1820785530,0.002,zhuangxiaoyi,imo,zhuangxiaoyi,hdfs,,day=yyyy-mm-dd,92,done
indigo_mediate_tb,indigo_feed_abtest_retention_report_active,/data/hive/indigo_mediate_tb.db/indigo_feed_abtest_retention_report_active,-2072966248,0.002,zhuangxiaoyi,imo,zhuangxiaoyi,hdfs,,day=yyyy-mm-dd,92,done
indigo_mediate_tb,indigo_yunying_stable_user_phone_info,/data/hive/indigo_mediate_tb.db/indigo_yunying_stable_user_phone_info,795139825,0.02,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_heshuting_uid_action_month,/data/hive/indigo_mediate_tb.db/indigo_heshuting_uid_action_month,-806268032,1.042,heshuting,imo,heshuting,hdfs,,,,
indigo_mediate_tb,indigo_zoutianyu_ad_base_data,/data/hive/indigo_mediate_tb.db/indigo_zoutianyu_ad_base_data,,,zoutianyu,imo,,,,,,
indigo_mediate_tb,indigo_panquanhai_imo_out_callee_answer,/data/hive/indigo_mediate_tb.db/indigo_panquanhai_imo_out_callee_answer,5908131,0,panquanhai,imo,panquanhai,hdfs,,,,
indigo_mediate_tb,indigo_zoutianyu_ad_base_data_2,/data/hive/indigo_mediate_tb.db/indigo_zoutianyu_ad_base_data_2,528,0,zoutianyu,imo,zoutianyu,hdfs,,,,
indigo_mediate_tb,indigo_yunying_stable_user_phone_info_2,/data/hive/indigo_mediate_tb.db/indigo_yunying_stable_user_phone_info_2,,,liuruokai,imo,,,,,,
indigo_mediate_tb,indigo_yunying_stable_user_phone_info_3,/data/hive/indigo_mediate_tb.db/indigo_yunying_stable_user_phone_info_3,1065039618,0.013,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_world_uid_vv_strategy_day_abflag,/data/hive/indigo_mediate_tb.db/indigo_world_uid_vv_strategy_day_abflag,-95874240,0.254,wangyunfei1,imo,wangyunfei1,hdfs,,,,
indigo_mediate_tb,temp_lrk_20200113_model_arrive_rate,/data/hive/indigo_mediate_tb.db/temp_lrk_20200113_model_arrive_rate,4526034,0,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,temp_lrk_20200113_model_arrive_rate_2,/data/hive/indigo_mediate_tb.db/temp_lrk_20200113_model_arrive_rate_2,3710751,0,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,query_sparksql_2945253,/user/zhangxin8/data/dhaka_users,,,zhangxin8,imo,,,,,,
indigo_mediate_tb,indigo_yunying_bg_transfer_day,/data/hive/indigo_mediate_tb.db/indigo_yunying_bg_transfer_day,-502991674,0.003,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_mawenying_profile_visit_new_version,/data/hive/indigo_mediate_tb.db/indigo_mawenying_profile_visit_new_version,388353417,0,mawenying,imo,mawenying,hdfs,,,,
indigo_mediate_tb,wf_zhangxin8_normalgroup_result_day,/data/hive/indigo_mediate_tb.db/wf_zhangxin8_normalgroup_result_day,248127,0,zhangxin8,imo,zhangxin8,hdfs,,,,
indigo_mediate_tb,indigo_mawenying_relation,/data/hive/indigo_mediate_tb.db/indigo_mawenying_relation,229378938,0,mawenying,imo,mawenying,hdfs,,,,
indigo_mediate_tb,indigo_lmj_imo_audio_uid_month,/data/hive/indigo_mediate_tb.db/indigo_lmj_imo_audio_uid_month,-1937052928,0.947,limingjun,imo,limingjun,hdfs,,,,
indigo_mediate_tb,indigo_yunying_nopushlist,/user/liuruokai/No_Push_List,,,liuruokai,imo,,,,,,
indigo_mediate_tb,indigo_zhuangxiaoyi_worldfeed_dispatched_detail_day,/data/hive/indigo_mediate_tb.db/indigo_zhuangxiaoyi_worldfeed_dispatched_detail_day,280018560,2.989,zhuangxiaoyi,imo,zhuangxiaoyi,hdfs,,,,
indigo_mediate_tb,feed_official_content_quality_oujiaying_report_v2,/data/hive/indigo_mediate_tb.db/feed_official_content_quality_oujiaying_report_v2,80334765,0,oujiaying,imo,oujiaying,hdfs,,,,
indigo_mediate_tb,indigo_world_vv_strategy_day,/data/hive/indigo_mediate_tb.db/indigo_world_vv_strategy_day,464469273,0,wangyunfei1,imo,wangyunfei1,hdfs,,,,
indigo_mediate_tb,indigo_zoutianyu_ad_click_time,/data/hive/indigo_mediate_tb.db/indigo_zoutianyu_ad_click_time,179669712,0,zoutianyu,imo,zoutianyu,hdfs,,,,
indigo_mediate_tb,indigo_yunying_broadcast_op_channel_day,/data/hive/indigo_mediate_tb.db/indigo_yunying_broadcast_op_channel_day,17431934,0.004,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_limingjun_sdl_feed_entry_abtest_day,/data/hive/indigo_mediate_tb.db/indigo_limingjun_sdl_feed_entry_abtest_day,48425724,0,limingjun,imo,limingjun,hdfs,,,,
indigo_mediate_tb,temp_zhangxin8_activity_openid_ru,/user/zhangxin8/data/activity_openid_ru,,,zhangxin8,imo,,,,,,
indigo_mediate_tb,temp_zhangxin8_activity_openid_ar,/user/zhangxin8/data/activity_openid_ar,,,zhangxin8,imo,,,,,,
indigo_mediate_tb,indigo_zhuangxiaoyi_worldfeed_dispatched_type_stat,/data/hive/indigo_mediate_tb.db/indigo_zhuangxiaoyi_worldfeed_dispatched_type_stat,194187078,0,zhuangxiaoyi,imo,zhuangxiaoyi,hdfs,,,,
indigo_mediate_tb,indigo_huangxiaoyi_official_fans_retention_new_day,/data/hive/indigo_mediate_tb.db/indigo_huangxiaoyi_official_fans_retention_new_day,7965831,0,huangxiaoyi,imo,huangxiaoyi,hdfs,,,,
indigo_mediate_tb,indigo_huangxiaoyi_official_fans_retention_new_result_day,/data/hive/indigo_mediate_tb.db/indigo_huangxiaoyi_official_fans_retention_new_result_day,78931437,0,huangxiaoyi,imo,huangxiaoyi,hdfs,,,,
indigo_mediate_tb,indigo_panquanhai_stroy_id_tmp20200116,/user/panquanhai/diaoyan/story,,,panquanhai,imo,,,,,,
