indigo_us,avmanager_call_not_answered_audio_chat_shard_g,day=yyyy-mm-dd,90
indigo_us,avmanager_call_not_answered_audio_chat_shard_h,day=yyyy-mm-dd,90
indigo_us,avmanager_call_not_answered_audio_chat_shard_i,day=yyyy-mm-dd,90
indigo_us,avmanager_call_not_answered_audio_chat_shard_j,day=yyyy-mm-dd,90
indigo_us,avmanager_call_not_answered_audio_chat_shard_k,day=yyyy-mm-dd,90
indigo_us,avmanager_call_not_answered_audio_chat_shard_l,day=yyyy-mm-dd,90
indigo_us,avmanager_call_not_answered_audio_chat_shard_m,day=yyyy-mm-dd,90
indigo_us,avmanager_call_not_answered_audio_chat_shard_n,day=yyyy-mm-dd,90
indigo_us,avmanager_call_not_answered_audio_chat_shard_o,day=yyyy-mm-dd,90
indigo_us,avmanager_call_not_answered_audio_chat_shard_p,day=yyyy-mm-dd,90
indigo_us,monitormanager_android_traffic_beta,day=yyyy-mm-dd,90
indigo_us,monitormanager_android_traffic_lite,day=yyyy-mm-dd,90
indigo_us,monitormanager_android_memory2_beta,day=yyyy-mm-dd,90
indigo_us,monitormanager_android_memory2_stable,day=yyyy-mm-dd,90
indigo_us,monitormanager_android_memory2_lite ,day=yyyy-mm-dd,90
indigo_us,monitormanager_appsflyer_info ,day=yyyy-mm-dd,90
indigo_us,monitormanager_nerv_vs_http,day=yyyy-mm-dd,90
indigo_us,monitormanager_normal_share2_beta,day=yyyy-mm-dd,90
indigo_us,monitormanager_normal_share2__stable,day=yyyy-mm-dd,90
indigo_us,monitormanager_story_stream_beta ,day=yyyy-mm-dd,90
indigo_us,monitormanager_story_stream_lite,day=yyyy-mm-dd,90
indigo_us,monitormanager_story_stream_stable ,day=yyyy-mm-dd,90
indigo_us,monitormanager_story_timing,day=yyyy-mm-dd,90
indigo_us,monitormanager_story_view_beta,day=yyyy-mm-dd,90
indigo_us,monitormanager_story_view_lite,day=yyyy-mm-dd,90
indigo_us,monitormanager_story_view_stable,day=yyyy-mm-dd,90
indigo_us,pin_observed_user_activity2,day=yyyy-mm-dd,90
indigo_us,pin_set_session_activity,day=yyyy-mm-dd,90
indigo_us,monitormanager_start_indigo_lite,day=yyyy-mm-dd,90
indigo_us,monitormanager_start_indigo_beta ,day=yyyy-mm-dd,90
indigo_us,monitormanager_start_indigo_stable ,day=yyyy-mm-dd,90
indigo_us,monitormanager_in_app_ios,day=yyyy-mm-dd,90
vlog,like_conn_no_enc_stat,day=yyyy-mm-dd,30
vlog,like_conn_no_enc_stat_batch,day=yyyy-mm-dd,30
vlog,like_common_push_info,day=yyyy-mm-dd,30
tmp,rec_like_event_orc_tmp_v1,day=yyyy-mm-dd,3
tmp,report_like_http_download_log1,day=yyyy-mm-dd,90
vlog,like_push_down_total_detail,day=yyyy-mm-dd,30
algo,like_follow_push_score,day=yyyy-mm-dd,7
algo,tmp_like_strategy_dispatch_day_basis_mix,day=yyyy-mm-dd,3
vlog,welog_user_link_status,day=yyyy-mm-dd,30
algo,operator_push_detail_mediatable,day=yyyy-mm-dd,7
mediate_tb,likee_has_actived_hdidlist_acc,day=yyyy-mm-dd,7
algo,like_rec_type_dispatch_day_basis,day=yyyy-mm-dd,5
tmp,like_video_exp_1,day=yyyy-mm-dd,15
dw_tmp,like_push_seqid_contenttype_hour,day=yyyy-mm-dd,14
algo,rec_like_video_info_statis_refer_and_region,day=yyyy-mm-dd,7
algo,rec_like_video_info_statis_refer,day=yyyy-mm-dd,7
algo,indigo_follow_push_score,day=yyyy-mm-dd,1
algo,like_follow_push_dedup,day=yyyy-mm-dd,1
algo,like_push_event,day=yyyy-mm-dd,1
algo,followeduid_uid_detail_daily_wyj_new,day=yyyy-mm-dd,14
algo,push_seqid_country_loginflag_arrive_disp_click,day=yyyy-mm-dd,14
tmp,lyl_like_exp_video_list_v3_4,day=yyyy-mm-dd,15
algo,operator_push_detail_flag_remain_mediatable,day=yyyy-mm-dd,30
algo,fans_top1000_followeduid_2month_dau_uid_detail,day=yyyy-mm-dd,7
algo,like_mdh_produce_video_90_day,day=yyyy-mm-dd,3
algo,like_operation_push_send_detail,day=yyyy-mm-dd,30
algo,action_score_like_follow_push_score,day=yyyy-mm-dd,7
algo,operator_push_user_state_new_version_tz_hour,day=yyyy-mm-dd,7
vlog,like_common_push_info_old,day=yyyy-mm-dd,30
vlog,like_user_event_0301030_old,day=yyyy-mm-dd,30
vlog,like_push_ack_detail_old,day=yyyy-mm-dd,30
vlog,like_push_down_total_detail_old,day=yyyy-mm-dd,30
dw_tmp,ads_like_user_tp_action_publish_success_tmp,day=yyyy-mm-dd,3
algo,like_wyj_source_funnel_video_daily,day=yyyy-mm-dd,90
algo,dws_like_rec_event,day=yyyy-mm-dd,30
like_dw_vvd,dws_like_vvd_his_acc_video_view,day=yyyy-mm-dd,90
like_dw_vvd,dws_like_vvd_his_acc_video_view_producer,day=yyyy-mm-dd,90
like_dw_sid,dws_like_sid_his_acc_video_page_viewer,day=yyyy-mm-dd,90
like_dw_sid,dws_like_sid_his_acc_video_page_producer,day=yyyy-mm-dd,90
like_dw_sid,dws_like_sid_his_acc_video_dislike_viewer,day=yyyy-mm-dd,90
like_dw_sid,dws_like_sid_his_acc_video_dislike_producer,day=yyyy-mm-dd,90
like_dw_sid,dws_like_sid_his_acc_follow,day=yyyy-mm-dd,90
like_dw_sid,dws_like_sid_his_acc_followed,day=yyyy-mm-dd,90
like_dw_sid,dws_like_sid_his_acc_video_share_viewer,day=yyyy-mm-dd,90
like_dw_sid,dws_like_sid_his_acc_video_share_producer,day=yyyy-mm-dd,90
like_dw_vpd,dws_like_vpd_his_acc_video_produce,day=yyyy-mm-dd,90
like_dw_uad,dws_like_uad_his_acc_app_use,day=yyyy-mm-dd,90
like_dw_upd,dws_like_upd_his_acc_push_msg_for_user,day=yyyy-mm-dd,90
algo,rec_like_video_info_statis_user_country,day=yyyy-mm-dd,14
algo,rec_like_video_info_statis_user_region,day=yyyy-mm-dd,14
algo,rec_like_video_tmp_3month_orc,day=yyyy-mm-dd,7
algo,indigo_rec_show_event_orc,day=yyyy-mm-dd,90
algo,indigo_rec_show_event_hour_orc,day=yyyy-mm-dd,90
algo,indigo_rec_show_event_hour_orc_tmp,day=yyyy-mm-dd,14
algo,indigo_rec_show_event_orc_tmp,day=yyyy-mm-dd,14
algo,bigolive_parser_features_log_orc,day=yyyy-mm-dd,30
indigo_mediate_tb,indigo_rec_show_event_orc_tmp,day=yyyy-mm-dd,3
indigo_mediate_tb,indigo_limingjun_bl_im_send_event_day,day=yyyy-mm-dd,90
indigo_mediate_tb,tmpindigo_post_id_social_tag_id_day_orc,day=yyyy-mm-dd,30
indigo,indigo_player_stat,day=yyyy-mm-dd,30
algo,rec_like_event_orc,day=yyyy-mm-dd,90
algo,rec_like_dispatch_orc,day=yyyy-mm-dd,90
hellotalk,hmmob_brpc_user_noble,day=yyyy-mm-dd,30
com_e_commerce_eu,ec_backend_event,day=yyyy-mm-dd,15
bigo_ad,bigo_ad_likeeboost_get_price,day=yyyy-mm-dd,732
bigolive,broom_theme_room_statistic,day=yyyy-mm-dd,180
bigo_ad,tracker_pixel_event,day=yyyy-mm-dd,180
hellotalk,hmhj_user_extra_read_yy,day=yyyy-mm-dd,15
hellotalk,hmhj_user_extra_db,day=yyyy-mm-dd,15
bigolive,live_donut_balance,day=yyyy-mm-dd,30
hellotalk,helloyo_immsg_getmessagereq,day=yyyy-mm-dd,90
hellotalk,helloyo_immsg_behavior,day=yyyy-mm-dd,90
hellotalk,hmmob_brpc_user_bubble,day=yyyy-mm-dd,30
hellotalk,helloyo_category_list_top_member,day=yyyy-mm-dd,60
hellotalk,helloyo_category_list_change,day=yyyy-mm-dd,60
hellotalk,helloyo_card_like,day=yyyy-mm-dd,15
bigolive,bigo_ban_server_record,day=yyyy-mm-dd,180
common,shumei_audio_audit,day=yyyy-mm-dd,365
hellotalk,helloyo_pull_card_event,day=yyyy-mm-dd,60
vlog,like_pc_user_event,day=yyyy-mm-dd,1098
bigo_ad,bigoad_dsp_gateway_dispatch,day=yyyy-mm-dd,180
bigo_ad,bigoad_dsp_winnotice,day=yyyy-mm-dd,180
bigolive,bigo_all_push_upstream,day=yyyy-mm-dd,180
bigolive,bigo_keyword_match_info,day=yyyy-mm-dd,365
bigolive,bigo_live_link_session,day=yyyy-mm-dd,90
bigolive,bigo_live_tieba_rec_event,day=yyyy-mm-dd,90
bigolive,bigo_live_traffic,day=yyyy-mm-dd,60
bigolive,bigo_live_yygw_stat,day=yyyy-mm-dd,30
bigolive,bigo_room_hot,day=yyyy-mm-dd,90
bigolive,bigo_room_realtime_info,day=yyyy-mm-dd,180
bigolive,bigo_text_audit_result,day=yyyy-mm-dd,60
bigolive,bigo_video_audit_result_hive,day=yyyy-mm-dd,180
bigolive,bigo_video_picture_audit_result,day=yyyy-mm-dd,60
bigolive,bigo_web_event_stat,day=yyyy-mm-dd,180
bigolive,broom_user_live_action_info,day=yyyy-mm-dd,180
bigolive,hello_yitu_api_info,day=yyyy-mm-dd,60
bigolive,live_sdk_audio_stats_event_all,day=yyyy-mm-dd,30
bigolive,live_sdk_video_stats_event_all,day=yyyy-mm-dd,30
bigolive,live_sdk_video_stats_event_simplification,day=yyyy-mm-dd,30
bigolive,machine_audit_predict_result,day=yyyy-mm-dd,90
bigolive,mlappfront_result,day=yyyy-mm-dd,180
bigolive,"	zhixu_operator_log",day=yyyy-mm-dd,60
common,cdn_imgts_ngx,day=yyyy-mm-dd,30
common,sensitive_word_request_record,day=yyyy-mm-dd,30
hellotalk,talk_mediasdk_event,day=yyyy-mm-dd,90
hellotalk,talk_proto_stat_report_v2,day=yyyy-mm-dd,90
indigo,imo_live_sdk_audio_stats_event_simplification,day=yyyy-mm-dd,30
indigo,imo_live_sdk_video_stats_event_simplification,day=yyyy-mm-dd,30
indigo,indigo_active_user_notify,day=yyyy-mm-dd,90
indigo,indigo_ad_config_dispatch,day=yyyy-mm-dd,180
indigo,indigo_feeds_push,day=yyyy-mm-dd,90
indigo,indigo_nerv_download_stats2,day=yyyy-mm-dd,180
indigo,indigo_video_event_log,day=yyyy-mm-dd,180
indigo,indigo_linkd_proto_stat,day=yyyy-mm-dd,30
vlog,bdp_2_tidb_consume_data,day=yyyy-mm-dd,30
vlog,brec_push_aggregation_like,day=yyyy-mm-dd,90
vlog,like_ad_trace,day=yyyy-mm-dd,30
vlog,like_crm_user_backend_event,day=yyyy-mm-dd,30
vlog,like_daily_report,day=yyyy-mm-dd,60
vlog,like_get_video_post_notify,day=yyyy-mm-dd,90
vlog,like_live_sdk_audio_stats_event_simplification,day=yyyy-mm-dd,90
vlog,like_post_play_from_imo,day=yyyy-mm-dd,90
vlog,like_profile_use,day=yyyy-mm-dd,60
vlog,like_push_feature_log,day=yyyy-mm-dd,180
vlog,like_rerank_feature_log,day=yyyy-mm-dd,60
vlog,like_sdk_audio_stats_event_all,day=yyyy-mm-dd,30
vlog,like_sdk_video_stats_event_all,day=yyyy-mm-dd,30
vlog,like_show_audience_stat,day=yyyy-mm-dd,90
vlog,like_show_media_stat,day=yyyy-mm-dd,90
vlog,like_upload_server_task_stats,day=yyyy-mm-dd,180
vlog,search_feature_log,day=yyyy-mm-dd,30
hellotalk,hello_room_hot_cal_info,day=yyyy-mm-dd,180
