NAME,TBL_NAME
indigo_mediate_tb,indigo_yuanyang_moments_post_newold_retention_day
report_tb,imo_daily_send_code_zhoushengrong
report_tb,imo_daily_recv_code_zhoushengrong
indigo_mediate_tb,indigo_huangxiaoyi_moments_opt_day_by_content_type
report_tb,imo_lrr_newsdk_time_temp
report_tb,bigolive_save_mode_frame_zhoushengrong
algo,like_live_ub_seed_output_v2_orc
report_tb,wf_ludo_room_stat_czl
report_tb,like_speedmode_remain_max_table_sunweihong
indigo_mediate_tb,indigo_feed_trending_push_switch_day
report_tb,imo_video_quality_daily_send_bitrate_sunweihong
indigo_us,monitormanager_group_live_chat_leave_ios
indigo_mediate_tb,indigo_yuanyang_moments_opt_newold_retention_result_day
report_tb,bigolive_save_mode_firstiframets_zhoushengrong
indigo_us,biggroup_create_biggroup
indigo_us,monitormanager_moments_post_ios
indigo_us,biggroup_remove_biggroup_member
indigo_us,monitormanager_moments_opt_ios
indigo_us,monitormanager_moments_view_ios
report_tb,bigolive_save_mode_stuck_zhoushengrong
indigo_mediate_tb,indigo_yuanyang_story_opt_yesterday_use_day
report_tb,bigolive_save_mode_re_zhoushengrong
indigo_mediate_tb,indigo_huangxiaoyi_story_post_day_by_type
report_tb,bigolive_yty_white_list_filter
report_tb,lrr_push_ontime_control
indigo_mediate_tb,indigo_yuanyang_moments_post_newold_retention_result_day
indigo_mediate_tb,indigo_yuanyang_story_sent_retention_day
report_tb,bigolive_save_mode_abfirstiframets_zhoushengrong
report_tb,bigolive_yty_app_cost
indigo_mediate_tb,indigo_huangxiaoyi_story_post_day_by_source
report_tb,imo_video_quality_conv_daily_sunweihong_30_low_1
algo,dm_like_record_funnel_data_stats
indigo_mediate_tb,indigo_yuanyang_story_opt_retention_day
report_tb,imo_video_quality_daily_sunweihong_30_low
report_tb,like_wyj_vlogger
indigo_mediate_tb,indigo_yuanyang_story_sent_retention_result_day
indigo_mediate_tb,indigo_yuanyang_story_opt_retention_result_day
indigo_mediate_tb,indigo_mawenying_recent_visitor
report_tb,imo_video_quality_daily_sunweihong_30_low_1
report_tb,imo_video_quality_conv_daily_sunweihong_30_low
algo,like_operator_post_review_after
report_tb,like_live_roomline_stop_reason_daily
algo,like_operator_first_review_after
report_tb,bigolive_yty_owner_recall
report_tb,bigolive_yty_user_recall
report_tb,imo_lrr_newsdk_time_zhubo
algo,rec_like_user_poster_score_14d_orc
report_tb,imo_lrr_newsdk_time_audience_temp
indigo_mediate_tb,indigo_heshuting_language_base
report_tb,like_share_h5_click_download_data
algo,like_operator_post_review_before
algo,like_operator_first_review_before
algo,like_operator_review_total
algo,like_operator_review_before_daily
algo,like_operator_review_after_daily
report_tb,like_operator_review_consume
algo,like_operator_review_before
report_tb,like_operator_review_resources
report_tb,imo_lrr_newsdk_time_audience
report_tb,lrr_imo_liebiao_temp
algo,rec_like_new_user_top_poster_orc
indigo_mediate_tb,indigo_heshuting_language_base_to_call
report_tb,chenfei_like_cold_video_180_day_ago
report_tb,lrr_imo_liebiao_finally
report_tb,dm_user_app_ab_registe1_7_transform
report_tb,dm_user_app_ab_produce_remain1_3_7_transform
report_tb,dm_user_app_ab_remain1_7_report_transform
report_tb,bigolive_lxf_live_orc
report_tb,like_wl_wallet_step_data
indigo_mediate_tb,indigo_heshuting_language_detail_day
algo,like_live_stay2stay_v1_tmp1_orc
algo,like_live_stay2gift_v1_orc
algo,like_live_stay2stay_v1_orc
algo,like_mdh_top_rankings_spider
indigo_mediate_tb,wf_wangyakun_indigo_lite_abtest42_day
algo,like_live_gift2gift_v1_orc
indigo_mediate_tb,indigo_zoutianyu_af_temp_uid
indigo_mediate_tb,indigo_feed_vv_strategy_day_v2
indigo_mediate_tb,indigo_feed_vv_strategy_day
algo,like_live_sim_broadcaster_v1_output_orc
report_tb,bigolive_linzeting_livehouse2_with_uid
report_tb,caoke_http_download_black_groupby_rip_predict_result
bigolive,bigosec_image_audit_event
bigolive,bigo_robot_recommend
report_tb,bigolive_wjl_game_audience_overall_v2
algo,like_live_sim_broadcaster_v1_orc
indigo_mediate_tb,wf_wangyakun_indigo_av_start_time_day1
tmp,report_like_http_video_list_log1
report_tb,bigolive_wjl_game_audience_retention_for_web
algo,like_poster_publish_remain_tableau
algo,dm_like_poster_publish_remain
report_tb,caoke_http_download_black_groupby_rip_predict_result_black
indigo_us,momentmanager_moments_worldfeed_backend_create
indigo_us,momentmanager_moments_worldfeed_backend_push
report_tb,bigolive_guxiaoying_realtime_rihuo
indigo_mediate_tb,indigo_mawenying_biggroup_temporary_chat
vlog,like_ml_original_data
indigo_mediate_tb,indigo_mawenying_pannel_gif
report_tb,wf_fjy_hello_text_chunming_abflage_two
tmp,dw_app_abtest_temp1
tmp,gold_coin_video_watch
tmp,beauty_id_click_uvpv_mediatable
tmp,makeup_tab_id_click_uvpv_mediatable
tmp,like_video_exp1
tmp,lrr_room_type_byuv
tmp,lrr_roomtype_livetype_1
tmp,lrr_room_type_livetype_two
tmp,lrr_room_type_bylivetype
tmp,lrr_bigolive_newuser_1
tmp,like_topic_video_exp
tmp,lrr_bigolive_newuser_3
tmp,lrr_bigolive_newuser_2_01
tmp,lrr_push_userlevel_uid_detail_temp_test
tmp,lrr_push_userlevel_uid_detail_temp2_test
tmp,lrr_bigolive_newuser_2_02
tmp,lrr_bigolive_newuser_2
tmp,lrr_bigolive_newuser_4
tmp,report_zhongqinghua_antispam_stat_bigolive_loginsmslogic
report_tb,bigolive_wjl_game_owner_retention_for_web_v2
report_tb,lrr_push_abtest_detail
report_tb,lrr_push_abtest_finally
indigo_mediate_tb,indigo_zoutianyu_activity_retention_table_new_daily
report_tb,flipped_wjl_user_action_data
indigo_mediate_tb,indigo_huangxiaoyi_explore_day
mediate_tb,dm_like_backstage_abtest_exp_video
mediate_tb,dm_like_backstage_abtest_play
report_tb,imo_av_call_conn_rate_sunweihong
indigo_mediate_tb,indigo_zoutianyu_activity_retention_new_daily
tmp,report_like_http_download_log1
report_tb,imo_av_call_connect_rate_sunweihong_1
tmp,tmp_zhongqinghua_http_download_aball
mediate_tb,dm_like_backstage_abtest_interact
mediate_tb,dm_like_backstage_abtest_produce
report_tb,imo_av_call_accept_connect_rate_sunweihong_1
algo,like_for_relationship
mediate_tb,dm_like_backstage_abtest_post_remain
mediate_tb,dm_like_backstage_abtest_action_report
tmp,tmp_zhongqinghua_http_download_abip
mediate_tb,dm_like_backstage_abtest_app_remain
report_tb,imo_av_call_buddy_connect_rate_sunweihong_1
report_tb,bigolive_jeff_daily_report_channel
report_tb,like_down_br_re_zhoushengrong
report_tb,like_down_br_vv_zhoushengrong
tmp,push_active_msgtype_showtype
tmp,push_show_type_8_show_click
tmp,service_dau_country_flag1_client_version
bigolive,bigo_video_audit_result_hive_orc
report_tb,imo_lrr_zhuboandaudience_temp_0727
report_tb,bigolive_lxf_agents_order_orc
report_tb,imo_lrr_audience_lc_temp_0727
report_tb,imo_lrr_zhubo_lc_temp_0727
indigo_mediate_tb,indigo_zoutianyu_new_user_retention_new_daily
indigo_mediate_tb,indigo_zoutianyu_new_user_retention_table_new_daily
cupid,cupid_show_user_event
cupid,cupid_install
indigo_mediate_tb,wf_wangyakun_indigo_connection_failed_mediate_day
cupid,cupid_user_online_report
cupid,cupid_register
cupid,cupid_login
cupid,cupid_daily_report
report_tb,bigolive_lx_device_sjp_retetion_for_web
indigo_mediate_tb,indigo_huangxiaoyi_imozone_view_by_forum_day
report_tb,bigolive_lx_device_sjp_sjm
report_tb,imo_bwe_video_call_targetratekbps_median_sunweihong1
report_tb,like_music_search_publish_day
tmp,like_unusual_pull_ip_mysql_wangxiang
report_tb,guojun_like_cold_video_30_day_ago
mysql_tb,indigo_bles_send_gift_log_m
report_tb,lrr_push_ontime_control_compare
algo,like_mdh_top_rankings_video
algo,indigo_like_video_train_data
indigo_mediate_tb,huangxiaoyi_moments_story_tmp_20190821
tmp,tmp_zhongqinghua_http_url_abip
indigo_mediate_tb,wf_zhangxin8_biggroup_createdinfo_all_day
mysql_tb,like_act_guess_bet_record
tmp,tmp_zhongqinghua_http_url_aball
indigo_us,monitormanager_pm_av_talk_feedback
report_tb,indigo_long_stat_weijing
indigo_us,monitormanager_referral_url_beta
indigo_us,monitormanager_referral_url_ios
indigo_us,monitormanager_referral_url_stable
report_tb,like_ups_dau_uid_valid_report
report_tb,like_ups_is_duplicate_report
indigo_mediate_tb,wf_zhangxin8_biggroup_remove_member_list_day
algo,like_live_ub_gift_90d_orc
report_tb,guojun_like_cold_video_180_day_ago
report_tb,vendor_front_remain_1_30_report
report_tb,vendor_service_remain_1_30_report
report_tb,guojun_like_cold_video_15_day_ago
report_tb,guojun_like_cold_video_7_day_ago
algo,like_mdh_top_rankings_poster
indigo_mediate_tb,indigo_huangxiaoyi_explore_day_3tab
algo,like_live_follow_ub_gift_90d_orc
algo,like_live_follow_ub_gift_90d_kv_orc
report_tb,bigolive_yty_appsflyer_push_install_web
algo,like_live_follow_ub_stay_7d_orc
algo,like_live_follow_ub_stay_7d_kv_orc
indigo_mediate_tb,indigo_huangxiaoyi_explore_result_day_3tab
report_tb,bigolive_lx_superlucky_detail_for_web
mediate_tb,like_vendor_service_remain_1_30_report
mediate_tb,like_vendor_front_remain_1_30_report
algo,rec_bigolive_viewer_effective_behavior_90_days_orc
algo,like_mdh_top_rankings_video_v1
report_tb,like_music_recommend_publish_day
algo,like_mdh_poster_label_detail
report_tb,like_music_recommend_music_type_publish_day
report_tb,wf_fjy_hello_text_chunming_abflage
algo,like_mdh_poster_label_stratify
report_tb,imo_lrr_newsdk_gift
report_tb,wf_ludo_user_room_diamond_data_czl
report_tb,wf_ludo_user_game_data_czl
indigo_mediate_tb,indigo_heshuting_active_cc_class
report_tb,imo_newsdk_gift_each_finally
algo,like_live_follow_ub_stay_7d_norm_orc
indigo_mediate_tb,indigo_zoutianyu_ad_new_user_retention_daily
algo,like_live_follow_ub_gift_90d_norm_orc
report_tb,imo_lrr_newsdk_chongzhi_temp
cupid,cupid_buddy_event
indigo_mediate_tb,indigo_zoutianyu_ad_all_user_retention_daily
report_tb,imo_lrr_newsdk_chongzhi
report_tb,imo_lrr_oldandnew_chongzhi
indigo_mediate_tb,indigo_zoutianyu_ad_talk_time_daily
cupid,cupid_proto_event_stat
cupid,cupid_live_link_session
cupid,cupid_linkd_proto_stat
cupid,cupid_linkd_connection_stat
cupid,cupid_conn_traffic_stat
indigo_mediate_tb,indigo_huangxiaoyi_imozone_interactive_day
indigo_mediate_tb,indigo_mawenying_ownprofile_activity_retention_daily_usertag
report_tb,wf_fjy_hello_text_chunming_abflage_qufen_
report_tb,wf_fjy_hello_text_jingtai_text_aa
report_tb,wf_zhixu_dup_audit_yxb
tmp,hezhehui_welog_tbl_video_comment_day
indigo_mediate_tb,indigo_zoutianyu_ad_ab2_new_user_retention_daily
indigo_mediate_tb,indigo_zoutianyu_ad_ab2_all_user_retention_daily
algo,like_poster_publish_remain_stats
indigo_mediate_tb,indigo_zoutianyu_ad_ab2_talk_time_daily
indigo_mediate_tb,indigo_zoutianyu_ad_ab3_dau_daily
tmp,yangjingtian_tmp_live_device_fingerprint_info_daily
report_tb,wf_fjy_hello_voice_mode_hour
report_tb,lrr_imo_newsdk_room_audience_behave
report_tb,bigolive_lixue_yingshou_ribao_a
report_tb,bigolive_yty_greedyyummy_detail
report_tb,bigolive_yty_greedyyummy_web
indigo_us,monitormanager_pm_update_pop_stable
indigo_us,pin_send_back_notification
report_tb,bigolive_lixue_yingshou_ribao_a_for_web
indigo_us,securitycenter_check_block
indigo_us,pin_recv_back_notification
report_tb,lrr_imo_newsdk_room_zhubo_behave
indigo_mediate_tb,indigo_yunying_bg_bucket_user_day
indigo,indigo_feeds_push
report_tb,like_cpu_ram_daily_report
report_tb,like_aab_download
indigo_mediate_tb,indigo_zoutianyu_ad_ab3_new_user_retention_daily
indigo_mediate_tb,indigo_zoutianyu_ad_ab3_all_user_retention_daily
indigo_mediate_tb,indigo_zoutianyu_ad_ab3_talk_time_daily
indigo_mediate_tb,indigo_zoutianyu_ad_call_ab3_daily
binlogparse,welog_tbl_video_counter_pika_day_hour_from_binlog_bak20200323
report_tb,imo_daily_firstframe_zhoushengrong
report_tb,imo_lrr_newsdk_time_lianmai_temp
indigo,indigo_active_user_notify
report_tb,imo_lrr_newsdk_lianmai
algo,rec_bigolive_broadcaster_effective_behavior_90_days_orc
algo,rec_bigolive_broadcaster_behavior_features_orc
indigo_mediate_tb,indigo_huangxiaoyi_imozone_view_day
vlog,like_player_stat
report_tb,imo_daily_noplay_zhoushengrong
tmp,like_ad_revenue_01
bigolive,bigo_robot_event
tmp,like_ad_revenue_02
tmp,like_ad_revenue_03
tmp,like_ad_retention
bigolive,audit_resource_copy
indigo_mediate_tb,wf_wangyakun_av_talk_feedback_mediate_retention_day
indigo_mediate_tb,indigo_feed_new_entry_get_uid_day_orc
tmp,indigo_feed_new_entry_get_uid_day_tmp
indigo_mediate_tb,indigo_mawenying_permeability_result
indigo_mediate_tb,indigo_mawenying_acc_result
algo,like_mdh_content_1000_vv
algo,like_mdh_content_funnel
indigo_mediate_tb,wf_wangyakun_av_talk_feedback_retention_day
report_tb,bigolive_jeff_operation_weekly_report
tmp,indigo_feed_new_request_get_uid_day_tmp
indigo_mediate_tb,indigo_feed_new_request_get_uid_day_orc
report_tb,bigolive_lixue_dianshang_data
indigo_mediate_tb,wf_wangyakun_indigo_av_talk_feedback_day
indigo_mediate_tb,indigo_zoutianyu_ad_dau_daily
indigo_mediate_tb,wf_wangyakun_indigo_connection_failed_day
indigo_mediate_tb,indigo_zoutianyu_ad_call_ab_daily
report_tb,bigolive_live_purchase_package_show_stats
report_tb,bigolive_live_purchase_success_rate_stats
mediate_tb,like_uid_hdid_day_orc_v2
mediate_tb,like_register_uid_interact_day_orc
indigo_mediate_tb,indigo_zoutianyu_ad_show_stable_mediate
bigolive,bigo_inactive_user_recall
indigo_mediate_tb,indigo_zoutianyu_ad_ab2_dau_daily
mediate_tb,like_interaction_tj_day
indigo_mediate_tb,indigo_zoutianyu_ad_call_ab2_daily
algo,rec_bigolive_user_static_features_orc
indigo_us,monitormanager_moments_view_detail
indigo_mediate_tb,wf_wangyakun_indigo_biggroup_recommend_str1_day
report_tb,bigolive_guxiaoying_yingshou_week_wechat_msg
mediate_tb,like_uid_followuid_play_day_orc
report_tb,likee_live_wiki_61145289_orc
report_tb,av_total_mediate_completed_sunweihong
report_tb,av_total_mediate_not_answer_sunweihong
algo,imo_push_user_daily_dispatched_posts
algo,like_wyj_dispatch_whole
report_tb,caoke_http_getlist_hour_predict_black_ip
report_tb,imo_et_all_connected_rate_sunweihong_tmp
algo,like_wyj_spider_virtual_mediate
report_tb,imo_cc_all_connected_rate_sunweihong
algo,dw_like_hdid_upload_video_list_day
indigo_mediate_tb,indigo_zoutianyu_ad_load_time_daily
report_tb,bigolive_lxf_agency_credits_for_web
algo,dw_like_hdid_upload_video_data_day
report_tb,likee_live_tactics_abtest_orc
indigo_mediate_tb,wf_zhangxin8_biggroup_create_livegroup_day
indigo_mediate_tb,wf_zhangxin8_biggroup_createlivegroup_error_day
indigo_mediate_tb,indigo_feed_daily_report
algo,like_wyj_spider_virtual_mix
indigo_mediate_tb,indigo_zoutianyu_ad_is_ready_daily
indigo_mediate_tb,wf_zhangxin8_biggroup_livegroup_joininfo_day
report_tb,bigolive_lixue_robot_abtest_audience_just_test_uid
indigo_mediate_tb,wf_zhangxin8_biggroup_livegroup_gidact_day
report_tb,bigolive_lixue_robot_abtest_owner_just_test_uid
report_tb,hrb_country_ltv
report_tb,hrb_country_rr
algo,dm_like_upload_video_success_data
algo,dm_like_upload_video_density_level_data
report_tb,like_wyj_spider_virtual_avg
report_tb,imo_cc_all_connected_rate_sunweihong_1
algo,dm_like_upload_video_density_level_data_tableau
mysql_tb,welog_tbl_video_counter_pika_day_orc
algo,dm_like_upload_video_success_data_tableau
report_tb,swh_av_opensl_fast_path
report_tb,swh_av_999
report_tb,bigolive_yty_area_gift_web
tmp,common_t_resource_feature_m
common,t_video_impeach_screenshot_m_day_orc
report_tb,imo_all_connected_rate_sunweihong
report_tb,imo_cc_all_net_connected_rate_sunweihong
algo,rec_bigolive_viewer_behavior_features_orc
report_tb,imo_cc_connected_rate_sunweihong
report_tb,imo_cc_all_net_connected_rate_sunweihong_1
report_tb,imo_cc_all_net_connected_rate_sunweihong_daily
algo,dm_like_upload_video_density_level_data_stats
report_tb,wf_pzx_like_short_pass_type
indigo_mediate_tb,wf_zhangxin8_biggroup_livegroup_owner_day
indigo_us,biggroup_setting_new_role
indigo_us,monitormanager_popup
report_tb,live_tactics_abtest_step1_orc
report_tb,live_tactics_abtest_step2_orc
mediate_tb,like_uid_play_day_orc
algo,rec_bigolive_viewer_broadcaster_behavior_features_orc
report_tb,tmp_imo_owner_time_4_finally
report_tb,tmp_imo_owner_time_5_finally
report_tb,tmp_imo_owner_time_6_finally
report_tb,tmp_imo_owner_time_7_finally
indigo_mediate_tb,wf_zhangxin8_biggroup_livegroup_result_day
report_tb,tmp_imo_jindou_4_finally
report_tb,tmp_imo_jindou_5_finally
report_tb,tmp_imo_jindou_6_finally
report_tb,tmp_imo_jindou_7_finally
report_tb,lrr_0827_imo_oldnewroom_uv
report_tb,bigolive_lx_purchase_activity_for_web
mediate_tb,like_uid_phone_fb_vk_relation_day_orc
report_tb,bigolive_sdk_hlw_purchase_active_for_web
indigo_mediate_tb,wf_zhangxin8_biggroup_livegroupmem_cc_day
indigo_mediate_tb,indigo_wyf_feed_dau_day_jingjian
indigo_mediate_tb,indigo_feed_follow_push_uid
report_tb,bigolive_android_crash_statistics
cupid,cupid_couple_event
indigo_mediate_tb,wf_wangyakun_indigo_av_talk_feedback_distribution_full_day
mediate_tb,like_uid_followuid_play_tj_day
indigo_mediate_tb,wf_wangyakun_indigo_av_talk_feedback_distribution_day
mediate_tb,like_uid_phone_fb_vk_tj_day_orc_v2
algo,like_interaction_all_tj_day_v2
report_tb,imo_cc_net_connected_rate_sunweihong
report_tb,imo_cc_net_connected_rate_sunweihong_daily
report_tb,imo_owner_show_time
report_tb,tmp_imo_salary_jindou
bigolive,bigolive_link_stat_report
bigolive,bigolive_client_link_stat_report
report_tb,tmp_jindou_salary
indigo_mediate_tb,indigo_feed_high_vv_country
report_tb,like_speedmode_reslevel_table_sunweihong
indigo_mediate_tb,indigo_zhuangxiaoyi_worldfeed_overall_day
indigo_mediate_tb,indigo_panquanhai_tmp_user_lostinfo_week
like_dw_ads,ads_like_video_tp_content_viewer_uid
indigo_mediate_tb,indigo_feed_action_uid_info
indigo_mediate_tb,indigo_panquanhai_tmp_user_recvinfo_week
like_dw_ads,ads_like_video_tp_content_user_action
tmp,indigo_feed_uid_post_view_tmp2
tmp,indigo_feed_uid_post_view_tmp1
indigo_mediate_tb,indigo_feed_uid_post_view
indigo_mediate_tb,indigo_feed_action_view_info_orc
report_tb,imo_audio_quality_no_conv_call_sunweihong
report_tb,imo_audio_quality_no_conv_call_num_sunweihong
indigo_mediate_tb,wf_zhangxin8_biggroup_role_all_day
cupid,cupid_user_info_change
indigo_mediate_tb,indigo_feed_last_getentry_day
cupid,cupid_black_event
report_tb,imo_video_feedback_quality_daily_sunweihong
report_tb,imo_audio_feedback_quality_daily_sunweihong
mediate_tb,dw_like_hdid_push_msg_arrive_day
mediate_tb,dw_like_hdid_client_version_action_day
mediate_tb,dw_like_hdid_push_msg_send_day
tmp,like_cutme_uid_stauts_daily
report_tb,like_client_version_action_tj
report_tb,like_client_version_push_msg_send_tj
default,wf_zhangxin8_biggroup_nonserachjoin_day
algo,like_mdh_poster_basic_information
algo,like_mdh_poster_growth
algo,like_mdh_poster_play_fans
algo,like_mdh_poster_live_fans
algo,like_mdh_poster_avg_consumption
algo,like_mdh_poster_dau_fans
algo,like_mdh_poster_follow_source
algo,like_mdh_poster_follow_source_30day
report_tb,like_speedmode_stuck_table_sunweihong_tmp
report_tb,like_client_version_push_msg_arrive_tj
indigo_mediate_tb,wf_zhangxin8_biggroup_nonsearchjoin_day
report_tb,imo_video_quality_no_conv_call_num_sunweihong
indigo_mediate_tb,monitormanager_whos_online_visit_ab_usertag
report_tb,like_client_version_all_tj
algo,like_mdh_poster_distribution_01
algo,like_mdh_poster_distribution_02
report_tb,chenfei_remove_like_code_video_6_months_ago
algo,like_mdh_poster_fans_total
algo,like_mdh_poster_fans_increase
indigo_mediate_tb,indigo_mawenying_whosonline_activity_retention_daily_ab_usertag
indigo_mediate_tb,indigo_mawenying_whosonline_activity_retention_usertag_ab_union
report_tb,imo_video_quality_daily_send_bitrate_conv_sunweihong_top5
report_tb,imo_video_quality_daily_send_bitrate_conv_sunweihong_top5_1
indigo_mediate_tb,indigo_wyf_uid_cc_last_dispatch_day
algo,like_mdh_poster_play_rate
algo,like_mdh_poster_dau_rate
indigo_mediate_tb,indigo_panquanhai_active_time_uid
indigo_mediate_tb,indigo_mawenying_whos_online_ab_day
algo,like_mdh_poster_dau_remain
tmp,tmp_avmanager_call_not_answered_video_chat_shard
vlog,welog_tbl_gp_review_day_orc
indigo_mediate_tb,indigo_yunying_nobg_uid_day
report_tb,likee_live_20190905_report_02
tmp,tmp_avmanager_call_not_answered_video_info_mysql
report_tb,live_pubg_startviedo_reportv4_zhs
report_tb,live_pubg_startviedo_detailesv4_zhs
algo,like_mdh_poster_produce
algo,like_mdh_poster_rankings
report_tb,likee_live_20190905_report_03
report_tb,likee_live_20190905_report_04
report_tb,bigolive_stuck_rtt_zhoushengrong
report_tb,imo_lrr_newsdk_time_temp_right
report_tb,flipped_wjl_install_register_for_web_v2
indigo_mediate_tb,indigo_yunying_bg_day
indigo_mediate_tb,indigo_huangxiaoyi_moments_worldfeed_interact
indigo_us,monitormanager_push_log_once_daily
algo,dm_like_country_mau
indigo_us,monitormanager_abtest_group
indigo_mediate_tb,indigo_yunying_bg_bucket_user_day2
like_dw_ads,ads_like_video_tp_hashtag_with_videoid
like_dw_ads,ads_like_video_tp_hashtag_with_user_country
indigo_us,bigoreview_profile_icon_forward
indigo_us,monitormanager_storage_space
indigo_us,monitormanager_push_log
indigo_us,monitormanager_storage_space_ios
report_tb,wf_fjy_hello_text_jingtai_text
algo,like_mdh_poster_consume_region
algo,like_mdh_poster_208push
report_tb,bigolive_lixue_robot_abtest_audience_just_test
algo,like_mdh_poster_consume_mix
algo,like_mdh_video_consume_mix
indigo_mediate_tb,indigo_heshuting_temp_region_friend_7days
bigolive,bigo_update_user_info_notify
indigo_mediate_tb,indigo_heshuting_temp_region_7days
flipped,flipped_appsflyer_push
report_tb,bigolive_lixue_robot_abtest_owner_just_test
indigo_mediate_tb,monitormanager_whos_online_visit_distance_ab_usertag
report_tb,ad_platform_analysis_report
report_tb,wf_zxt_huanjing_allbusiness_audit_count2
report_tb,bigolive_lxf_pay_info_for_web
indigo_mediate_tb,indigo_zhuangxiaoyi_moments_comment_retention_day
indigo_mediate_tb,indigo_heshuting_region_week_7days
indigo_mediate_tb,indigo_mawenying_whos_online_distance_ab_day
indigo,indigo_proto_stat_report_v2
algo,rec_bigolive_sample_new_feature_d_orc
indigo_mediate_tb,indigo_mawenying_whosonline_activity_retention_daily_distance_ab_usertag
indigo,indigo_show_user_event_hour_pq
indigo_mediate_tb,indigo_mawenying_whosonline_retention_usertag_distance_ab_union
mediate_tb,dw_like_feedback_list_day
vlog,tbl_push_count_day_orc
report_tb,like_india_new_push_temptation
mediate_tb,dau_every_source_sex_valid_mediatable
mediate_tb,dau_every_source_age_valid_mediatable
report_tb,like_feedback_first_second_type_tj
report_tb,like_feedback_third_type_tj
report_tb,dau_every_source_age_sex_valid_report
report_tb,bigolive_lixue_robot_abtest_active_uid
report_tb,bigolive_lixue_robot_abtest_owner_uid
like_dw_ded,dwd_like_ded_video_dispatch_no_abflag_strategy
like_dw_ded,dws_like_ded_video_dispatch_abflag_1h_01
like_dw_ded,dws_like_ded_video_dispatch_strategy_1h_01
report_tb,imo_lrr_history_jianqun_uid64
algo,bigolive_tieba_b_like_3d_orc
algo,bigolive_tieba_b_share_3d_orc
report_tb,lrr_imo_newsdk_qunzu
report_tb,bigolive_lite_android_crash_statistics_liuyuxuan1
tmp,tmp_avmanager_call_not_answered_total_vedio_num_mysql
report_tb,lrr_imo_newsdk_tishengpaiming
report_tb,bigolive_lixue_robot_abtest_active_data
indigo_mediate_tb,indigo_huangxiaoyi_whos_online_distance_rule_ab_day
mysql_tb,fanshu_tbl_keyword_match
mysql_tb,hello_user_recharge_record_ht
report_tb,lrr_imo_newsdk_fufeidanmu
report_tb,bigolive_lxf_month_data_orc
like_dw_ded,dws_like_ded_video_dispatch_viewer_1h_01
like_dw_ded,dws_like_ded_video_dispatch_producer_1h_01
algo,bigolive_tieba_b_comment_3d_orc
indigo_mediate_tb,indigo_zhuangxiaoyi_story_retention_day_version
indigo_mediate_tb,indigo_zhuangxiaoyi_story_retention_result_day_version
report_tb,bigolive_lxf_mau_orc
indigo_mediate_tb,monitormanager_whos_online_visit_distance_rule_ab_acc
indigo_mediate_tb,monitormanager_whos_online_visit_distance_rule_ab_usertag
indigo_mediate_tb,indigo_huangxiaoyi_whosonline_activity_retention_daily_distance_rule_ab_usertag
indigo_mediate_tb,indigo_huangxiaoyi_whos_online_retention_distance_rule_ab
report_tb,cupid_quality_stats_linkd_day
indigo_mediate_tb,wf_wangyakun_av_scoring_popup2_day
algo,bigolive_tieba_b_view_3d_orc
mysql_tb,hello_user_noble_changelog_m
mysql_tb,hello_fortune_bag_gift_list_m
mysql_tb,hello_user_recharge_record
indigo_mediate_tb,indigo_mawenying_visitor_point_ab_cvr
mysql_tb,hello_user_online_history_record
mysql_tb,hello_tbl_receipt_data_request_ht
mysql_tb,hello_fortune_bag_gift_list_v2_m
algo,bigolive_tieba_b_feature_v1_orc
algo,bigolive_tieba_b_output_v1_orc
indigo_mediate_tb,indigo_mawenying_moment_discover_day
indigo_mediate_tb,imo_feed_vv_fenceng_cnt
indigo_mediate_tb,imo_feed_vv_ratio_tmp1
indigo_mediate_tb,indigo_mawenying_moment_fof
indigo_mediate_tb,imo_feed_vv_ratio_tmp2
indigo_mediate_tb,imo_feed_vv_ratio_tmp3
indigo_mediate_tb,imo_feed_vv_ratio_tmp_all
report_tb,like_mdh_dedup_update_cnn
vlog,like_ad_config_dispatch
vlog,like_adx_dispatch
indigo_mediate_tb,imo_feed_vv_ratio
indigo_mediate_tb,indigo_zhuangxiaoyi_moments_comment_retention_result_day
report_tb,welog_video_produce_day_daily
mysql_tb,talk_user_send_gift_request_ht_v2_m
report_tb,bigolive_liuxiaofei_vm_price_orc
report_tb,bigolive_liuxiaofei_ticket_owner_rank
report_tb,bigolive_liuxiaofei_pay_info_by_country
vlog,welog_tbl_device_portrait_day_orc
vlog,welog_lite_exchange_log_day_orc
bigolive,tbl_send_coupon_log_day_orc
mediate_tb,common_adx_dispatch
indigo_mediate_tb,indigo_feed_push_seqid_userid_client_new_day
report_tb,bigolive_lxf_audience_stats_uid_orc
mediate_tb,common_ad_callback
report_tb,like_live_audience_event_list_orc
mediate_tb,common_ad_user_event_hour_orc
report_tb,likee_wl_lite_sdk_bill_data_orc
report_tb,antispam_caoke_black_force_uid_info
report_tb,antispam_caoke_black_force_username
indigo_mediate_tb,wf_zhangxin8_biggroup_removemember_compare_day
indigo_mediate_tb,indigo_wyf_feed_mau_day
algo,bigolive_tieba_ub_view_30d_kv_orc
indigo_mediate_tb,indigo_yunying_bg_staytime_rk_uid_day
report_tb,cd_helloyo_sdk_imo_daily_report_czl
report_tb,imo_linear_adjust_framerate_sunweihong
indigo_mediate_tb,indigo_yunying_bg_bucket_user_day1
indigo_mediate_tb,wf_zhangxin8_biggroup_removemember_active_day
