库名,表名,路径,du B,du TB,使用者,业务线,目录属主,目录属组,文件数量,分区格式,保留周期（天）,已配置TTL
indigo_mediate_tb,tmp_zhangxin8_testlive_20191209,/data/hive/indigo_mediate_tb.db/tmp_zhangxin8_testlive_20191209,98137068,8.93E-05,zhangxin8,imo,zhangxin8,hdfs,,,,
indigo_mediate_tb,indigo_yunying_bg_live_push_days,/data/hive/indigo_mediate_tb.db/indigo_yunying_bg_live_push_days,1.05E+11,0.095729866,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_yunying_inbg_live_uid_day,/data/hive/indigo_mediate_tb.db/indigo_yunying_inbg_live_uid_day,5.23E+11,0.475788939,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_yunying_bg_offline_day,/data/hive/indigo_mediate_tb.db/indigo_yunying_bg_offline_day,1950041013,0.001773552,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_yunying_bg_live_user_days,/data/hive/indigo_mediate_tb.db/indigo_yunying_bg_live_user_days,5.17E+11,0.469777513,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_mawenying_dau_level_permeability_bg,/data/hive/indigo_mediate_tb.db/indigo_mawenying_dau_level_permeability_bg,,,mawenying,imo,,,,,,
indigo_mediate_tb,indigo_jishu_report_crash_rate,/data/hive/indigo_mediate_tb.db/indigo_jishu_report_crash_rate,377438259,0.000343278,panquanhai,imo,panquanhai,hdfs,,,,
indigo_mediate_tb,indigo_mawenying_level_permeability_dau_bg,/data/hive/indigo_mediate_tb.db/indigo_mawenying_level_permeability_dau_bg,123318711,0.000112158,mawenying,imo,mawenying,hdfs,,,,
indigo_mediate_tb,indigo_jishu_report_launch_cost_time,/data/hive/indigo_mediate_tb.db/indigo_jishu_report_launch_cost_time,978737283,0.000890156,panquanhai,imo,panquanhai,hdfs,,,,
indigo_mediate_tb,indigo_jishu_report_lag_rate,/data/hive/indigo_mediate_tb.db/indigo_jishu_report_lag_rate,2684565834,0.002441598,panquanhai,imo,panquanhai,hdfs,,,,
indigo_mediate_tb,indigo_yunying_bg_analysis_join_check,/data/hive/indigo_mediate_tb.db/indigo_yunying_bg_analysis_join_check,65758749,5.98E-05,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_jishu_report_pav_upload_suc_rate,/data/hive/indigo_mediate_tb.db/indigo_jishu_report_pav_upload_suc_rate,18452235402,0.01678221,panquanhai,imo,panquanhai,hdfs,,,,
indigo_mediate_tb,indigo_jishu_report_im_page_90_cost,/data/hive/indigo_mediate_tb.db/indigo_jishu_report_im_page_90_cost,1530932088,0.001392375,panquanhai,imo,panquanhai,hdfs,,,,
indigo_mediate_tb,indigo_jishu_report_push_close_rate,/data/hive/indigo_mediate_tb.db/indigo_jishu_report_push_close_rate,1156592406,0.001051915,panquanhai,imo,panquanhai,hdfs,,,,
indigo_mediate_tb,indigo_jishu_report_forground_connect,/data/hive/indigo_mediate_tb.db/indigo_jishu_report_forground_connect,437480070,0.000397886,panquanhai,imo,panquanhai,hdfs,,,,
indigo_mediate_tb,indigo_limingjun_sdl_story_type_view_day,/data/hive/indigo_mediate_tb.db/indigo_limingjun_sdl_story_type_view_day,3123781836,0.002841063,limingjun,imo,limingjun,hdfs,,,,
indigo_mediate_tb,indigo_jishu_report_story_show_in_second_rate,/data/hive/indigo_mediate_tb.db/indigo_jishu_report_story_show_in_second_rate,1330277433,0.00120988,panquanhai,imo,panquanhai,hdfs,,,,
indigo_mediate_tb,indigo_zhuangxiaoyi_story_send_source_storytype,/data/hive/indigo_mediate_tb.db/indigo_zhuangxiaoyi_story_send_source_storytype,17891854626,0.016272547,zhuangxiaoyi,imo,zhuangxiaoyi,hdfs,,,,
indigo_mediate_tb,indigo_jishu_report_text_send_suc_rate,/data/hive/indigo_mediate_tb.db/indigo_jishu_report_text_send_suc_rate,266768817,0.000242625,panquanhai,imo,panquanhai,hdfs,,,,
indigo_mediate_tb,temp_zhangxin_groupowner_analysis,/data/hive/indigo_mediate_tb.db/temp_zhangxin_groupowner_analysis,13601211,1.24E-05,zhangxin8,imo,zhangxin8,hdfs,,,,
indigo_mediate_tb,query_sparksql_2719993,/user/limenglan/1209/01,,,limenglan,imo,,,,,,
indigo_mediate_tb,query_sparksql_2719910,/user/limenglan/1210,,,limenglan,imo,,,,,,
indigo_mediate_tb,query_sparksql_2719924,/user/limenglan/1209,,,limenglan,imo,,,,,,
indigo_mediate_tb,indigo_zoutianyu_ad_story_stream_continuous_detail_daily,/data/hive/indigo_mediate_tb.db/indigo_zoutianyu_ad_story_stream_continuous_detail_daily,3070761,2.79E-06,zoutianyu,imo,zoutianyu,hdfs,,,,
indigo_mediate_tb,temp_zhangxin8_active,/data/hive/indigo_mediate_tb.db/temp_zhangxin8_active,1.26E+11,0.114290048,zhangxin8,imo,zhangxin8,hdfs,,,,
indigo_mediate_tb,indigo_jishu_report_text_send_error_info,/data/hive/indigo_mediate_tb.db/indigo_jishu_report_text_send_error_info,56615364,5.15E-05,panquanhai,imo,panquanhai,hdfs,,,,
indigo_mediate_tb,indigo_zhuangxiaoyi_story_set_ctr,/data/hive/indigo_mediate_tb.db/indigo_zhuangxiaoyi_story_set_ctr,2202195651,0.002002885,zhuangxiaoyi,imo,zhuangxiaoyi,hdfs,,,,
indigo_mediate_tb,indigo_zhuangxiaoyi_story_set_view_rate,/data/hive/indigo_mediate_tb.db/indigo_zhuangxiaoyi_story_set_view_rate,61694010840,0.056110376,zhuangxiaoyi,imo,zhuangxiaoyi,hdfs,,day=yyyy-mm-dd,92,done
indigo_mediate_tb,indigo_zoutianyu_ad_sdk_stable_detail_daily,/data/hive/indigo_mediate_tb.db/indigo_zoutianyu_ad_sdk_stable_detail_daily,2145511488,0.001951331,zoutianyu,imo,zoutianyu,hdfs,,,,
indigo_mediate_tb,indigo_wangyakun_temp_relation_create_day,/data/hive/indigo_mediate_tb.db/indigo_wangyakun_temp_relation_create_day,247743,2.25E-07,wangyakun,imo,wangyakun,hdfs,,,,
indigo_mediate_tb,temp_vapour_20191124_new_buddy_link_day,/data/hive/indigo_mediate_tb.db/temp_vapour_20191124_new_buddy_link_day,1.75E+11,0.159235815,heshuting,imo,heshuting,hdfs,,,,
indigo_mediate_tb,indigo_official_account_share_effect,/data/hive/indigo_mediate_tb.db/indigo_official_account_share_effect,1299321,1.18E-06,luoshifa,imo,luoshifa,hdfs,,,,
indigo_mediate_tb,temp_zhangxin8_avater_openid,/user/zhangxin8/data/avater_openid,,,zhangxin8,imo,,,,,,
indigo_mediate_tb,query_sparksql_2731959,/user/limenglan/victorydaynew/1212,,,limenglan,imo,,,,,,
indigo_mediate_tb,temp_limenglan_victoryday,/user/limenglan/victoryday,,,limenglan,imo,,,,,,
indigo_mediate_tb,temp_zhangxin8_newstar_groupid,/user/zhangxin8/data/newstar_groupid,,,zhangxin8,imo,,,,,,
indigo_mediate_tb,indigo_official_account_share_effect_detail,/data/hive/indigo_mediate_tb.db/indigo_official_account_share_effect_detail,18273771,1.66E-05,luoshifa,imo,luoshifa,hdfs,,,,
indigo_mediate_tb,indigo_wangyakun_temp_av_feed_uv_day,/data/hive/indigo_mediate_tb.db/indigo_wangyakun_temp_av_feed_uv_day,11094,1.01E-08,wangyakun,imo,wangyakun,hdfs,,,,
indigo_mediate_tb,indigo_limingjun_sdl_story_sendsource_funnel_day,/data/hive/indigo_mediate_tb.db/indigo_limingjun_sdl_story_sendsource_funnel_day,1100694,1.00E-06,limingjun,imo,limingjun,hdfs,,,,
indigo_mediate_tb,indigo_zoutianyu_premium_uid_list,/data/hive/indigo_mediate_tb.db/indigo_zoutianyu_premium_uid_list,687219,6.25E-07,zoutianyu,imo,zoutianyu,hdfs,,,,
indigo_mediate_tb,indigo_wangyakun_temp_av_feed_calldetail_day,/data/hive/indigo_mediate_tb.db/indigo_wangyakun_temp_av_feed_calldetail_day,6540,5.95E-09,wangyakun,imo,wangyakun,hdfs,,,,
indigo_mediate_tb,group_call_tmp1212,/data/hive/indigo_mediate_tb.db/group_call_tmp1212,10838288109,0.009857366,panquanhai,imo,panquanhai,hdfs,,,,
indigo_mediate_tb,temp_lrk_20191213_uid,/data/hive/indigo_mediate_tb.db/temp_lrk_20191213_uid,676853250,0.000615594,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_mawenying_level_dau_distribute,/data/hive/indigo_mediate_tb.db/indigo_mawenying_level_dau_distribute,3576261,3.25E-06,mawenying,imo,mawenying,hdfs,,,,
indigo_mediate_tb,indigo_mawenying_level_dau_distribute_bg,/data/hive/indigo_mediate_tb.db/indigo_mawenying_level_dau_distribute_bg,6590410584,0.005993944,mawenying,imo,mawenying,hdfs,,,,
indigo_mediate_tb,indigo_wangyakun_temp_av_feed_spend_time_day,/data/hive/indigo_mediate_tb.db/indigo_wangyakun_temp_av_feed_spend_time_day,17457,1.59E-08,wangyakun,imo,wangyakun,hdfs,,,,
indigo_mediate_tb,indigo_yunying_push_lang_default,/user/liuruokai/PushLangDefault,,,liuruokai,imo,,,,,,
indigo_mediate_tb,indigo_yunying_offline_today_uid,/data/hive/indigo_mediate_tb.db/indigo_yunying_offline_today_uid,81472637988,0.074098933,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,group_call_tmp1313,/data/hive/indigo_mediate_tb.db/group_call_tmp1313,1452434127,0.001320981,sunsichao,imo,sunsichao,hdfs,,,,
indigo_mediate_tb,indigo_yunying_feature_push_user_days,/data/hive/indigo_mediate_tb.db/indigo_yunying_feature_push_user_days,5.34E+11,0.48553578,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_yunying_back_push_user_days,/data/hive/indigo_mediate_tb.db/indigo_yunying_back_push_user_days,40643664306,0.036965197,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_heshuting_newuser_buddy_num_day,/data/hive/indigo_mediate_tb.db/indigo_heshuting_newuser_buddy_num_day,89141253,8.11E-05,heshuting,imo,heshuting,hdfs,,,,
indigo_mediate_tb,indigo_zhuangxiaoyi_story_set_view_isnew,/data/hive/indigo_mediate_tb.db/indigo_zhuangxiaoyi_story_set_view_isnew,9167690733,0.008337966,zhuangxiaoyi,imo,zhuangxiaoyi,hdfs,,,,
indigo_mediate_tb,temp_zhangxin_groupowner_analysisplus,/data/hive/indigo_mediate_tb.db/temp_zhangxin_groupowner_analysisplus,6228480,5.66E-06,zhangxin8,imo,zhangxin8,hdfs,,,,
indigo_mediate_tb,indigo_entrance_trending_top200_info,/data/hive/indigo_mediate_tb.db/indigo_entrance_trending_top200_info,23723262,2.16E-05,luoshifa,imo,luoshifa,hdfs,,,,
indigo_mediate_tb,indigo_zoutianyu_ad_story_pre_dau_daily,/data/hive/indigo_mediate_tb.db/indigo_zoutianyu_ad_story_pre_dau_daily,19209516,1.75E-05,zoutianyu,imo,zoutianyu,hdfs,,,,
indigo_mediate_tb,indigo_zhunagxiaoyi_tmp_story_page_newold_day,/data/hive/indigo_mediate_tb.db/indigo_zhunagxiaoyi_tmp_story_page_newold_day,1.19E+11,0.108439597,zhuangxiaoyi,imo,zhuangxiaoyi,hdfs,,,,
indigo_mediate_tb,temp_zhangxin8_test_data1,/data/hive/indigo_mediate_tb.db/temp_zhangxin8_test_data1,105,9.55E-11,zhangxin8,imo,zhangxin8,hdfs,,,,
indigo_mediate_tb,query_sparksql_2769260,/user/limenglan/groupowner/1218,,,limenglan,imo,,,,,,
indigo_mediate_tb,tmp_huangxiaoyi_1218,/data/hive/indigo_mediate_tb.db/tmp_huangxiaoyi_1218,87828,7.99E-08,huangxiaoyi,imo,huangxiaoyi,hdfs,,,,
indigo_mediate_tb,indigo_huangxiaoyi_rihuo_paicha1,/data/hive/indigo_mediate_tb.db/indigo_huangxiaoyi_rihuo_paicha1,3.15E+11,0.28677375,huangxiaoyi,imo,huangxiaoyi,hdfs,,,,
indigo_mediate_tb,indigo_huangxiaoyi_rihuo_paicha2,/data/hive/indigo_mediate_tb.db/indigo_huangxiaoyi_rihuo_paicha2,4680,4.26E-09,huangxiaoyi,imo,huangxiaoyi,hdfs,,,,
indigo_mediate_tb,query_sparksql_2771932,/user/limenglan/groupowner/121811,,,limenglan,imo,,,,,,
indigo_mediate_tb,query_sparksql_2772054,/user/limenglan/groupowner/121801,,,limenglan,imo,,,,,,
indigo_mediate_tb,temp_panquanhai_honor_1217,/data/hive/indigo_mediate_tb.db/temp_panquanhai_honor_1217,10636634040,0.009673962,panquanhai,imo,panquanhai,hdfs,,,,
indigo_mediate_tb,query_sparksql_2772122,/user/limenglan/groupowner/121802,,,limenglan,imo,,,,,,
indigo_mediate_tb,temp_zhangxin8_chatroom_groupid_list,/user/zhangxin8/data/chatroom_group_list,,,zhangxin8,imo,,,,,,
indigo_mediate_tb,indigo_zhuangxiaoyi_tmp_story_page_newold_retention_day,/data/hive/indigo_mediate_tb.db/indigo_zhuangxiaoyi_tmp_story_page_newold_retention_day,1504080,1.37E-06,zhuangxiaoyi,imo,zhuangxiaoyi,hdfs,,,,
indigo_mediate_tb,indigo_yunying_bg_bucket_user_day_test_1,/data/hive/indigo_mediate_tb.db/indigo_yunying_bg_bucket_user_day_test_1,16336460211,0.014857924,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,wf_zhangxin8_biggroup_chatroom_group_day,/data/hive/indigo_mediate_tb.db/wf_zhangxin8_biggroup_chatroom_group_day,358649094,0.000326189,zhangxin8,imo,zhangxin8,hdfs,,,,
indigo_mediate_tb,indigo_yunying_moment_broadcast_uid,/data/hive/indigo_mediate_tb.db/indigo_yunying_moment_broadcast_uid,603863760,0.000549211,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_yunying_bg_bucket_user_day_test_2,/data/hive/indigo_mediate_tb.db/indigo_yunying_bg_bucket_user_day_test_2,16821815319,0.015299352,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_heshuting_uid_mau_month,/data/hive/indigo_mediate_tb.db/indigo_heshuting_uid_mau_month,2.34E+11,0.212638381,heshuting,imo,heshuting,hdfs,,,,
indigo_mediate_tb,indigo_heshuting_uid_new_month,/data/hive/indigo_mediate_tb.db/indigo_heshuting_uid_new_month,21859069245,0.019880708,heshuting,imo,heshuting,hdfs,,,,
indigo_mediate_tb,indigo_yunying_bg_bucket_user_day_test_4,/data/hive/indigo_mediate_tb.db/indigo_yunying_bg_bucket_user_day_test_4,16821815319,0.015299352,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_limingjun_im_add_tmp,/data/hive/indigo_mediate_tb.db/indigo_limingjun_im_add_tmp,28627656,2.60E-05,limingjun,imo,limingjun,hdfs,,,,
indigo_mediate_tb,indigo_yunying_bg_bucket_user_day5_mirror,/data/hive/indigo_mediate_tb.db/indigo_yunying_bg_bucket_user_day5_mirror,18790091709,0.017089489,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_yunying_bg_bucket_user_day6_mirror,/data/hive/indigo_mediate_tb.db/indigo_yunying_bg_bucket_user_day6_mirror,2.08E+12,1.891194293,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_yunying_bg_bucket_user_day_mirror,/data/hive/indigo_mediate_tb.db/indigo_yunying_bg_bucket_user_day_mirror,5.01E+11,0.455306795,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_yunying_bg_bucket_user_day1_mirror,/data/hive/indigo_mediate_tb.db/indigo_yunying_bg_bucket_user_day1_mirror,1.00E+11,0.091293726,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_yunying_bg_bucket_user_day2_mirror,/data/hive/indigo_mediate_tb.db/indigo_yunying_bg_bucket_user_day2_mirror,5.35E+11,0.486551794,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,imo_feed_spider_post_list_day_v2,/data/hive/indigo_mediate_tb.db/imo_feed_spider_post_list_day_v2,60660821214,0.055170695,zhangyangjiang,imo,zhangyangjiang,hdfs,,day=yyyy-mm-dd,31,done
indigo_mediate_tb,imo_feed_spider_post_dispatch_v2,/data/hive/indigo_mediate_tb.db/imo_feed_spider_post_dispatch_v2,20172,1.83E-08,zhangyangjiang,imo,zhangyangjiang,hdfs,,day=yyyy-mm-dd,31,done
indigo_mediate_tb,imo_feed_spider_consume_daily_v2,/data/hive/indigo_mediate_tb.db/imo_feed_spider_consume_daily_v2,11185001985,0.0101727,zhangyangjiang,imo,zhangyangjiang,hdfs,,,,
indigo_mediate_tb,indigo_zoutianyu_ad_open_screen_retention_daily,/data/hive/indigo_mediate_tb.db/indigo_zoutianyu_ad_open_screen_retention_daily,2623173339,0.002385762,zoutianyu,imo,zoutianyu,hdfs,,,,
indigo_mediate_tb,indigo_official_account_push_effect_detail_tmp,/data/hive/indigo_mediate_tb.db/indigo_official_account_push_effect_detail_tmp,7332684,6.67E-06,luoshifa,imo,luoshifa,hdfs,,,,
indigo_mediate_tb,indigo_yunying_bg_bucket_user_day3_mirror,/data/hive/indigo_mediate_tb.db/indigo_yunying_bg_bucket_user_day3_mirror,9.15E+11,0.832296833,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_rec_orc_abflag_info_v2,/data/hive/indigo_mediate_tb.db/indigo_rec_orc_abflag_info_v2,,,zhangyangjiang,imo,,,,day=yyyy-mm-dd,31,done
indigo_mediate_tb,temp_lrk_20191221_pk_uid,/data/hive/indigo_mediate_tb.db/temp_lrk_20191221_pk_uid,688629438,0.000626305,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_panquanhai_imo_out_dial_funnel,/data/hive/indigo_mediate_tb.db/indigo_panquanhai_imo_out_dial_funnel,504446520,0.000458791,panquanhai,imo,panquanhai,hdfs,,,,
indigo_mediate_tb,temp_lrk_20191221_pk_activity_uid,/data/hive/indigo_mediate_tb.db/temp_lrk_20191221_pk_activity_uid,785847327,0.000714724,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_limingjun_im_old_uid_tmp,/data/hive/indigo_mediate_tb.db/indigo_limingjun_im_old_uid_tmp,2.35E+11,0.213476295,limingjun,imo,limingjun,hdfs,,,,
indigo_mediate_tb,wf_zhangxin8_biggroup_chatroom_uvspread_day,/data/hive/indigo_mediate_tb.db/wf_zhangxin8_biggroup_chatroom_uvspread_day,26195946,2.38E-05,zhangxin8,imo,zhangxin8,hdfs,,,,
indigo_mediate_tb,indigo_world_new_uid_day_orc,/data/hive/indigo_mediate_tb.db/indigo_world_new_uid_day_orc,1462896774,0.001330497,wangyunfei1,imo,wangyunfei1,hdfs,,,,
indigo_mediate_tb,indigo_yunying_channel_broadcast_uid_days,/data/hive/indigo_mediate_tb.db/indigo_yunying_channel_broadcast_uid_days,5018076033,0.004563914,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_panqunhai_imo_out_add_credit,/data/hive/indigo_mediate_tb.db/indigo_panqunhai_imo_out_add_credit,350755482,0.00031901,panquanhai,imo,panquanhai,hdfs,,,,
indigo_mediate_tb,indigo_yunying_broadcast_user_day_mirror,/data/hive/indigo_mediate_tb.db/indigo_yunying_broadcast_user_day_mirror,3.13E+11,0.284351523,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_yunying_offline_user_day_mirror,/data/hive/indigo_mediate_tb.db/indigo_yunying_offline_user_day_mirror,1.32E+12,1.198894101,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_huangxiaoyi_official_fans_retention_day,/data/hive/indigo_mediate_tb.db/indigo_huangxiaoyi_official_fans_retention_day,399879,3.64E-07,huangxiaoyi,imo,huangxiaoyi,hdfs,,,,
indigo_mediate_tb,indigo_huangxiaoyi_official_fans_retention_result_day,/data/hive/indigo_mediate_tb.db/indigo_huangxiaoyi_official_fans_retention_result_day,1649937,1.50E-06,huangxiaoyi,imo,huangxiaoyi,hdfs,,,,
indigo_mediate_tb,indigo_huangxiaoyi_official_fans_quality,/data/hive/indigo_mediate_tb.db/indigo_huangxiaoyi_official_fans_quality,1066272,9.70E-07,huangxiaoyi,imo,huangxiaoyi,hdfs,,,,
indigo_mediate_tb,indigo_zoutianyu_ad_open_screen_retention_base_daily,/data/hive/indigo_mediate_tb.db/indigo_zoutianyu_ad_open_screen_retention_base_daily,848097570,0.00077134,zoutianyu,imo,zoutianyu,hdfs,,,,
indigo_mediate_tb,indigo_zoutianyu_ad_open_screen_retention_new_daily,/data/hive/indigo_mediate_tb.db/indigo_zoutianyu_ad_open_screen_retention_new_daily,2429240235,0.002209381,zoutianyu,imo,zoutianyu,hdfs,,,,
indigo_mediate_tb,indigo_world_newdispatch_uid_all_orc,/data/hive/indigo_mediate_tb.db/indigo_world_newdispatch_uid_all_orc,1094360844,0.000995315,wangyunfei1,imo,wangyunfei1,hdfs,,,,
indigo_mediate_tb,indigo_world_newdispatch_uid_day_orc,/data/hive/indigo_mediate_tb.db/indigo_world_newdispatch_uid_day_orc,3622163640,0.003294339,wangyunfei1,imo,wangyunfei1,hdfs,,,,
indigo_mediate_tb,feed_push_algo_xiafa_day,/data/hive/indigo_mediate_tb.db/feed_push_algo_xiafa_day,63065358,5.74E-05,oujiaying,imo,oujiaying,hdfs,,,,
indigo_mediate_tb,feed_push_imo_server_real_xiafa_day,/data/hive/indigo_mediate_tb.db/feed_push_imo_server_real_xiafa_day,63751014,5.80E-05,oujiaying,imo,oujiaying,hdfs,,,,
indigo_mediate_tb,feed_push_imo_server_ready_xiafa_day,/data/hive/indigo_mediate_tb.db/feed_push_imo_server_ready_xiafa_day,65378454,5.95E-05,oujiaying,imo,oujiaying,hdfs,,,,
indigo_mediate_tb,feed_push_feed_server_xiafa_day,/data/hive/indigo_mediate_tb.db/feed_push_feed_server_xiafa_day,66051414,6.01E-05,oujiaying,imo,oujiaying,hdfs,,,,
indigo_mediate_tb,feed_push_monitor_day,/data/hive/indigo_mediate_tb.db/feed_push_monitor_day,96851214,8.81E-05,oujiaying,imo,oujiaying,hdfs,,,,
indigo_mediate_tb,indigo_feed_transnation_push_uid_info,/data/hive/indigo_mediate_tb.db/indigo_feed_transnation_push_uid_info,1491327816,0.001356355,zhangyangjiang,imo,zhangyangjiang,hdfs,,day=yyyy-mm-dd,31,done
indigo_mediate_tb,feed_push_feed_server_xiafa_day_hour,/data/hive/indigo_mediate_tb.db/feed_push_feed_server_xiafa_day_hour,1311788442,0.001193065,oujiaying,imo,oujiaying,hdfs,,,,
indigo_mediate_tb,feed_push_imo_server_real_xiafa_day_hour,/data/hive/indigo_mediate_tb.db/feed_push_imo_server_real_xiafa_day_hour,1364733054,0.001241217,oujiaying,imo,oujiaying,hdfs,,,,
indigo_mediate_tb,feed_push_imo_server_ready_xiafa_day_hour,/data/hive/indigo_mediate_tb.db/feed_push_imo_server_ready_xiafa_day_hour,154537200,0.000140551,oujiaying,imo,oujiaying,hdfs,,,,
indigo_mediate_tb,feed_push_monitor_day_hour,/data/hive/indigo_mediate_tb.db/feed_push_monitor_day_hour,1657928988,0.001507878,oujiaying,imo,oujiaying,hdfs,,,,
indigo_mediate_tb,indigo_yuanyang_push_ab_zehui,/data/hive/indigo_mediate_tb.db/indigo_yuanyang_push_ab_zehui,2910666315,0.002647236,yuanyang,imo,yuanyang,hdfs,,,,
indigo_mediate_tb,indigo_yunying_stable_0_60_latest_version_day_2,/data/hive/indigo_mediate_tb.db/indigo_yunying_stable_0_60_latest_version_day_2,84423246867,0.076782496,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_tbl_offical_uid_info_orc,/data/hive/indigo_mediate_tb.db/indigo_tbl_offical_uid_info_orc,9094425,8.27E-06,luoshifa,imo,luoshifa,hdfs,,,,
indigo_mediate_tb,indigo_yunying_offline_today_uid_mirror,/data/hive/indigo_mediate_tb.db/indigo_yunying_offline_today_uid_mirror,1.32E+11,0.119914346,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_client_version_user_agent_map_all,/data/hive/indigo_mediate_tb.db/indigo_client_version_user_agent_map_all,41244,3.75E-08,limingjun,imo,limingjun,hdfs,,,,
indigo_mediate_tb,indigo_huangxiaoyi_official_ab_uid,/data/hive/indigo_mediate_tb.db/indigo_huangxiaoyi_official_ab_uid,1173777300,0.001067544,huangxiaoyi,imo,huangxiaoyi,hdfs,,,,
indigo_mediate_tb,indigo_zoutianyu_premium_30_recent_visitors_daily,/data/hive/indigo_mediate_tb.db/indigo_zoutianyu_premium_30_recent_visitors_daily,91687794,8.34E-05,zoutianyu,imo,zoutianyu,hdfs,,,,
indigo_mediate_tb,indigo_limingjun_sdl_feed_entry_retention_day,/data/hive/indigo_mediate_tb.db/indigo_limingjun_sdl_feed_entry_retention_day,142898130,0.000129965,limingjun,imo,limingjun,hdfs,,,,
indigo_mediate_tb,indigo_limingjun_sdl_feed_entry_retention_result_day,/data/hive/indigo_mediate_tb.db/indigo_limingjun_sdl_feed_entry_retention_result_day,355158255,0.000323015,limingjun,imo,limingjun,hdfs,,,,
indigo_mediate_tb,feed_official_content_quality_oujiaying_report,/data/hive/indigo_mediate_tb.db/feed_official_content_quality_oujiaying_report,659922,6.00E-07,oujiaying,imo,oujiaying,hdfs,,,,
indigo_mediate_tb,temp_zhangxin8_feed_newpost_yesterday_top_day,/data/hive/indigo_mediate_tb.db/temp_zhangxin8_feed_newpost_yesterday_top_day,4092572469,0.003722173,zhangxin8,imo,zhangxin8,hdfs,,,,
indigo_mediate_tb,indigo_zoutianyu_user_activity_abflag_mediate,/data/hive/indigo_mediate_tb.db/indigo_zoutianyu_user_activity_abflag_mediate,7.60E+11,0.690966173,zoutianyu,imo,zoutianyu,hdfs,,,,
indigo_mediate_tb,indigo_zoutianyu_user_activity_abflag_open_screen_mediate,/data/hive/indigo_mediate_tb.db/indigo_zoutianyu_user_activity_abflag_open_screen_mediate,2.41E+11,0.219152062,zoutianyu,imo,zoutianyu,hdfs,,,,
indigo_mediate_tb,indigo_yunying_activity_broadcast_uid_days_3,/data/hive/indigo_mediate_tb.db/indigo_yunying_activity_broadcast_uid_days_3,17328787050,0.01576044,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_yunying_activity_broadcast_uid_days_4,/data/hive/indigo_mediate_tb.db/indigo_yunying_activity_broadcast_uid_days_4,51145578576,0.046516633,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_world_new_userid_day_orc,/data/hive/indigo_mediate_tb.db/indigo_world_new_userid_day_orc,61290438,5.57E-05,wangyunfei1,imo,wangyunfei1,hdfs,,,,
indigo_mediate_tb,indigo_world_wyf_uid_first_login_hour,/data/hive/indigo_mediate_tb.db/indigo_world_wyf_uid_first_login_hour,1.04E+12,0.948548746,wangyunfei1,imo,wangyunfei1,hdfs,,,,
indigo_mediate_tb,indigo_world_wyf_uid_last_login_hour,/data/hive/indigo_mediate_tb.db/indigo_world_wyf_uid_last_login_hour,1.05E+12,0.951895505,wangyunfei1,imo,wangyunfei1,hdfs,,,,
indigo_mediate_tb,indigo_world_wyf_uid_last_login_day,/data/hive/indigo_mediate_tb.db/indigo_world_wyf_uid_last_login_day,5.69E+11,0.517612827,wangyunfei1,imo,wangyunfei1,hdfs,,,,
indigo_mediate_tb,indigo_world_wyf_userid_last_login_hour,/data/hive/indigo_mediate_tb.db/indigo_world_wyf_userid_last_login_hour,4357534914,0.003963155,wangyunfei1,imo,wangyunfei1,hdfs,,,,
